Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
29,drone_6,19.6880,11.7224,17.0000,17.0000,"9.125,13.409,1.191;9.235,17.245,0.464;18.177,9.881,0.676;18.857,3.818,0.285;12.242,0.578,0.483;0.711,15.262,0.739;1.447,10.675,1.546;16.796,13.077,0.475;19.664,2.743,0.225;4.263,14.027,0.207;14.938,5.859,1.030;12.345,13.826,0.858;9.598,6.721,0.344;6.093,13.813,0.827;6.824,1.208,0.307;13.628,7.188,0.789;9.899,12.511,0.207;8.784,16.435,1.890;8.405,19.641,0.415;9.611,14.456,2.226;10.496,8.933,0.998;0.707,12.907,1.170;17.898,0.813,1.370;2.500,14.490,0.702;1.336,17.772,0.946;17.646,3.486,0.355;15.846,12.587,1.264;15.486,13.700,0.268;15.646,13.132,1.265;11.591,4.747,0.282;12.362,4.928,0.679;11.529,5.775,0.489;10.122,18.725,1.251;9.641,8.624,0.259;8.052,15.225,1.122;5.222,2.832,0.205;0.327,18.185,0.352;0.845,15.798,0.910;15.813,7.031,0.905;19.148,2.368,1.321;12.842,13.112,0.262;5.800,1.976,0.421;15.144,14.973,0.307;8.160,11.871,1.306;16.564,9.798,0.615;6.325,14.765,0.215;6.521,1.326,0.399;10.004,10.270,0.790;1.235,13.396,0.670;13.923,16.782,0.303;10.794,7.444,0.811;6.980,6.859,0.255;13.987,5.282,0.479;5.511,3.600,0.241;8.330,5.403,1.607;19.089,10.627,0.391;2.335,13.602,0.668;16.864,12.407,0.691;6.617,15.557,0.805;13.568,18.819,0.223;19.307,19.514,0.377;1.530,15.182,1.699;12.305,6.786,0.269;16.328,12.128,1.022;11.110,15.653,2.435;1.198,5.854,0.422;1.537,6.740,0.290;15.978,2.276,0.210;0.744,5.479,0.353;19.489,18.973,0.362;12.763,11.826,0.364;5.036,19.720,0.359;12.243,13.104,1.255;5.537,2.659,0.333;1.195,18.794,1.288;5.600,3.635,0.304;5.820,2.195,0.989;0.910,14.433,1.104;1.735,11.941,1.329;2.109,19.627,0.456;16.999,8.375,0.309;11.132,12.954,1.599;19.316,0.648,0.312;10.681,10.350,0.268;15.596,5.770,1.032;11.664,6.912,0.239;6.875,3.978,0.857;2.669,10.238,0.460;11.977,18.271,0.909;5.201,3.482,0.229;17.639,10.513,0.484;15.081,14.629,0.375;2.535,1.596,0.489;19.749,0.299,0.420"
30,drone_0,18.4370,6.0795,17.0000,17.0000,"9.125,13.409,1.191;9.235,17.245,0.464;18.177,9.881,0.676;18.857,3.818,0.285;12.242,0.578,0.483;0.711,15.262,0.739;1.447,10.675,1.546;16.796,13.077,0.475;19.664,2.743,0.225;4.263,14.027,0.207;14.938,5.859,1.030;12.345,13.826,0.858;9.598,6.721,0.344;6.093,13.813,0.827;6.824,1.208,0.307;13.628,7.188,0.789;9.899,12.511,0.207;8.784,16.435,1.890;8.405,19.641,0.415;9.611,14.456,2.226;10.496,8.933,0.998;0.707,12.907,1.170;17.898,0.813,1.370;2.500,14.490,0.702;1.336,17.772,0.946;17.646,3.486,0.355;15.846,12.587,1.264;15.486,13.700,0.268;15.646,13.132,1.265;11.591,4.747,0.282;12.362,4.928,0.679;11.529,5.775,0.489;10.122,18.725,1.251;9.641,8.624,0.259;8.052,15.225,1.122;5.222,2.832,0.205;0.327,18.185,0.352;0.845,15.798,0.910;15.813,7.031,0.905;19.148,2.368,1.321;12.842,13.112,0.262;5.800,1.976,0.421;15.144,14.973,0.307;8.160,11.871,1.306;16.564,9.798,0.615;6.325,14.765,0.215;6.521,1.326,0.399;10.004,10.270,0.790;1.235,13.396,0.670;13.923,16.782,0.303;10.794,7.444,0.811;6.980,6.859,0.255;13.987,5.282,0.479;5.511,3.600,0.241;8.330,5.403,1.607;19.089,10.627,0.391;2.335,13.602,0.668;16.864,12.407,0.691;6.617,15.557,0.805;13.568,18.819,0.223;19.307,19.514,0.377;1.530,15.182,1.699;12.305,6.786,0.269;16.328,12.128,1.022;11.110,15.653,2.435;1.198,5.854,0.422;1.537,6.740,0.290;15.978,2.276,0.210;0.744,5.479,0.353;19.489,18.973,0.362;12.763,11.826,0.364;5.036,19.720,0.359;12.243,13.104,1.255;5.537,2.659,0.333;1.195,18.794,1.288;5.600,3.635,0.304;5.820,2.195,0.989;0.910,14.433,1.104;1.735,11.941,1.329;2.109,19.627,0.456;16.999,8.375,0.309;11.132,12.954,1.599;19.316,0.648,0.312;10.681,10.350,0.268;15.596,5.770,1.032;11.664,6.912,0.239;6.875,3.978,0.857;2.669,10.238,0.460;11.977,18.271,0.909;5.201,3.482,0.229;17.639,10.513,0.484;15.081,14.629,0.375;2.535,1.596,0.489;19.749,0.299,0.420"
30,drone_2,14.0991,4.2731,17.0000,17.0000,"9.125,13.409,1.191;9.235,17.245,0.464;18.177,9.881,0.676;18.857,3.818,0.285;12.242,0.578,0.483;0.711,15.262,0.739;1.447,10.675,1.546;16.796,13.077,0.475;19.664,2.743,0.225;4.263,14.027,0.207;14.938,5.859,1.030;12.345,13.826,0.858;9.598,6.721,0.344;6.093,13.813,0.827;6.824,1.208,0.307;13.628,7.188,0.789;9.899,12.511,0.207;8.784,16.435,1.890;8.405,19.641,0.415;9.611,14.456,2.226;10.496,8.933,0.998;0.707,12.907,1.170;17.898,0.813,1.370;2.500,14.490,0.702;1.336,17.772,0.946;17.646,3.486,0.355;15.846,12.587,1.264;15.486,13.700,0.268;15.646,13.132,1.265;11.591,4.747,0.282;12.362,4.928,0.679;11.529,5.775,0.489;10.122,18.725,1.251;9.641,8.624,0.259;8.052,15.225,1.122;5.222,2.832,0.205;0.327,18.185,0.352;0.845,15.798,0.910;15.813,7.031,0.905;19.148,2.368,1.321;12.842,13.112,0.262;5.800,1.976,0.421;15.144,14.973,0.307;8.160,11.871,1.306;16.564,9.798,0.615;6.325,14.765,0.215;6.521,1.326,0.399;10.004,10.270,0.790;1.235,13.396,0.670;13.923,16.782,0.303;10.794,7.444,0.811;6.980,6.859,0.255;13.987,5.282,0.479;5.511,3.600,0.241;8.330,5.403,1.607;19.089,10.627,0.391;2.335,13.602,0.668;16.864,12.407,0.691;6.617,15.557,0.805;13.568,18.819,0.223;19.307,19.514,0.377;1.530,15.182,1.699;12.305,6.786,0.269;16.328,12.128,1.022;11.110,15.653,2.435;1.198,5.854,0.422;1.537,6.740,0.290;15.978,2.276,0.210;0.744,5.479,0.353;19.489,18.973,0.362;12.763,11.826,0.364;5.036,19.720,0.359;12.243,13.104,1.255;5.537,2.659,0.333;1.195,18.794,1.288;5.600,3.635,0.304;5.820,2.195,0.989;0.910,14.433,1.104;1.735,11.941,1.329;2.109,19.627,0.456;16.999,8.375,0.309;11.132,12.954,1.599;19.316,0.648,0.312;10.681,10.350,0.268;15.596,5.770,1.032;11.664,6.912,0.239;6.875,3.978,0.857;2.669,10.238,0.460;11.977,18.271,0.909;5.201,3.482,0.229;17.639,10.513,0.484;15.081,14.629,0.375;2.535,1.596,0.489;19.749,0.299,0.420"
30,drone_4,6.3140,8.2408,17.0000,17.0000,"9.125,13.409,1.191;9.235,17.245,0.464;18.177,9.881,0.676;18.857,3.818,0.285;12.242,0.578,0.483;0.711,15.262,0.739;1.447,10.675,1.546;16.796,13.077,0.475;19.664,2.743,0.225;4.263,14.027,0.207;14.938,5.859,1.030;12.345,13.826,0.858;9.598,6.721,0.344;6.093,13.813,0.827;6.824,1.208,0.307;13.628,7.188,0.789;9.899,12.511,0.207;8.784,16.435,1.890;8.405,19.641,0.415;9.611,14.456,2.226;10.496,8.933,0.998;0.707,12.907,1.170;17.898,0.813,1.370;2.500,14.490,0.702;1.336,17.772,0.946;17.646,3.486,0.355;15.846,12.587,1.264;15.486,13.700,0.268;15.646,13.132,1.265;11.591,4.747,0.282;12.362,4.928,0.679;11.529,5.775,0.489;10.122,18.725,1.251;9.641,8.624,0.259;8.052,15.225,1.122;5.222,2.832,0.205;0.327,18.185,0.352;0.845,15.798,0.910;15.813,7.031,0.905;19.148,2.368,1.321;12.842,13.112,0.262;5.800,1.976,0.421;15.144,14.973,0.307;8.160,11.871,1.306;16.564,9.798,0.615;6.325,14.765,0.215;6.521,1.326,0.399;10.004,10.270,0.790;1.235,13.396,0.670;13.923,16.782,0.303;10.794,7.444,0.811;6.980,6.859,0.255;13.987,5.282,0.479;5.511,3.600,0.241;8.330,5.403,1.607;19.089,10.627,0.391;2.335,13.602,0.668;16.864,12.407,0.691;6.617,15.557,0.805;13.568,18.819,0.223;19.307,19.514,0.377;1.530,15.182,1.699;12.305,6.786,0.269;16.328,12.128,1.022;11.110,15.653,2.435;1.198,5.854,0.422;1.537,6.740,0.290;15.978,2.276,0.210;0.744,5.479,0.353;19.489,18.973,0.362;12.763,11.826,0.364;5.036,19.720,0.359;12.243,13.104,1.255;5.537,2.659,0.333;1.195,18.794,1.288;5.600,3.635,0.304;5.820,2.195,0.989;0.910,14.433,1.104;1.735,11.941,1.329;2.109,19.627,0.456;16.999,8.375,0.309;11.132,12.954,1.599;19.316,0.648,0.312;10.681,10.350,0.268;15.596,5.770,1.032;11.664,6.912,0.239;6.875,3.978,0.857;2.669,10.238,0.460;11.977,18.271,0.909;5.201,3.482,0.229;17.639,10.513,0.484;15.081,14.629,0.375;2.535,1.596,0.489;19.749,0.299,0.420"
30,drone_5,8.5911,10.3344,17.0000,17.0000,"9.125,13.409,1.191;9.235,17.245,0.464;18.177,9.881,0.676;18.857,3.818,0.285;12.242,0.578,0.483;0.711,15.262,0.739;1.447,10.675,1.546;16.796,13.077,0.475;19.664,2.743,0.225;4.263,14.027,0.207;14.938,5.859,1.030;12.345,13.826,0.858;9.598,6.721,0.344;6.093,13.813,0.827;6.824,1.208,0.307;13.628,7.188,0.789;9.899,12.511,0.207;8.784,16.435,1.890;8.405,19.641,0.415;9.611,14.456,2.226;10.496,8.933,0.998;0.707,12.907,1.170;17.898,0.813,1.370;2.500,14.490,0.702;1.336,17.772,0.946;17.646,3.486,0.355;15.846,12.587,1.264;15.486,13.700,0.268;15.646,13.132,1.265;11.591,4.747,0.282;12.362,4.928,0.679;11.529,5.775,0.489;10.122,18.725,1.251;9.641,8.624,0.259;8.052,15.225,1.122;5.222,2.832,0.205;0.327,18.185,0.352;0.845,15.798,0.910;15.813,7.031,0.905;19.148,2.368,1.321;12.842,13.112,0.262;5.800,1.976,0.421;15.144,14.973,0.307;8.160,11.871,1.306;16.564,9.798,0.615;6.325,14.765,0.215;6.521,1.326,0.399;10.004,10.270,0.790;1.235,13.396,0.670;13.923,16.782,0.303;10.794,7.444,0.811;6.980,6.859,0.255;13.987,5.282,0.479;5.511,3.600,0.241;8.330,5.403,1.607;19.089,10.627,0.391;2.335,13.602,0.668;16.864,12.407,0.691;6.617,15.557,0.805;13.568,18.819,0.223;19.307,19.514,0.377;1.530,15.182,1.699;12.305,6.786,0.269;16.328,12.128,1.022;11.110,15.653,2.435;1.198,5.854,0.422;1.537,6.740,0.290;15.978,2.276,0.210;0.744,5.479,0.353;19.489,18.973,0.362;12.763,11.826,0.364;5.036,19.720,0.359;12.243,13.104,1.255;5.537,2.659,0.333;1.195,18.794,1.288;5.600,3.635,0.304;5.820,2.195,0.989;0.910,14.433,1.104;1.735,11.941,1.329;2.109,19.627,0.456;16.999,8.375,0.309;11.132,12.954,1.599;19.316,0.648,0.312;10.681,10.350,0.268;15.596,5.770,1.032;11.664,6.912,0.239;6.875,3.978,0.857;2.669,10.238,0.460;11.977,18.271,0.909;5.201,3.482,0.229;17.639,10.513,0.484;15.081,14.629,0.375;2.535,1.596,0.489;19.749,0.299,0.420"
30,drone_6,19.6686,11.9215,17.0000,17.0000,"9.125,13.409,1.191;9.235,17.245,0.464;18.177,9.881,0.676;18.857,3.818,0.285;12.242,0.578,0.483;0.711,15.262,0.739;1.447,10.675,1.546;16.796,13.077,0.475;19.664,2.743,0.225;4.263,14.027,0.207;14.938,5.859,1.030;12.345,13.826,0.858;9.598,6.721,0.344;6.093,13.813,0.827;6.824,1.208,0.307;13.628,7.188,0.789;9.899,12.511,0.207;8.784,16.435,1.890;8.405,19.641,0.415;9.611,14.456,2.226;10.496,8.933,0.998;0.707,12.907,1.170;17.898,0.813,1.370;2.500,14.490,0.702;1.336,17.772,0.946;17.646,3.486,0.355;15.846,12.587,1.264;15.486,13.700,0.268;15.646,13.132,1.265;11.591,4.747,0.282;12.362,4.928,0.679;11.529,5.775,0.489;10.122,18.725,1.251;9.641,8.624,0.259;8.052,15.225,1.122;5.222,2.832,0.205;0.327,18.185,0.352;0.845,15.798,0.910;15.813,7.031,0.905;19.148,2.368,1.321;12.842,13.112,0.262;5.800,1.976,0.421;15.144,14.973,0.307;8.160,11.871,1.306;16.564,9.798,0.615;6.325,14.765,0.215;6.521,1.326,0.399;10.004,10.270,0.790;1.235,13.396,0.670;13.923,16.782,0.303;10.794,7.444,0.811;6.980,6.859,0.255;13.987,5.282,0.479;5.511,3.600,0.241;8.330,5.403,1.607;19.089,10.627,0.391;2.335,13.602,0.668;16.864,12.407,0.691;6.617,15.557,0.805;13.568,18.819,0.223;19.307,19.514,0.377;1.530,15.182,1.699;12.305,6.786,0.269;16.328,12.128,1.022;11.110,15.653,2.435;1.198,5.854,0.422;1.537,6.740,0.290;15.978,2.276,0.210;0.744,5.479,0.353;19.489,18.973,0.362;12.763,11.826,0.364;5.036,19.720,0.359;12.243,13.104,1.255;5.537,2.659,0.333;1.195,18.794,1.288;5.600,3.635,0.304;5.820,2.195,0.989;0.910,14.433,1.104;1.735,11.941,1.329;2.109,19.627,0.456;16.999,8.375,0.309;11.132,12.954,1.599;19.316,0.648,0.312;10.681,10.350,0.268;15.596,5.770,1.032;11.664,6.912,0.239;6.875,3.978,0.857;2.669,10.238,0.460;11.977,18.271,0.909;5.201,3.482,0.229;17.639,10.513,0.484;15.081,14.629,0.375;2.535,1.596,0.489;19.749,0.299,0.420"
31,drone_0,18.5186,6.2621,17.0000,17.0000,"9.125,13.409,1.191;9.235,17.245,0.464;18.177,9.881,0.676;18.857,3.818,0.285;12.242,0.578,0.483;0.711,15.262,0.739;1.447,10.675,1.546;16.796,13.077,0.475;19.664,2.743,0.225;4.263,14.027,0.207;14.938,5.859,1.030;12.345,13.826,0.858;9.598,6.721,0.344;6.093,13.813,0.827;6.824,1.208,0.307;13.628,7.188,0.789;9.899,12.511,0.207;8.784,16.435,1.890;8.405,19.641,0.415;9.611,14.456,2.226;10.496,8.933,0.998;0.707,12.907,1.170;17.898,0.813,1.370;2.500,14.490,0.702;1.336,17.772,0.946;17.646,3.486,0.355;15.846,12.587,1.264;15.486,13.700,0.268;15.646,13.132,1.265;11.591,4.747,0.282;12.362,4.928,0.679;11.529,5.775,0.489;10.122,18.725,1.251;9.641,8.624,0.259;8.052,15.225,1.122;5.222,2.832,0.205;0.327,18.185,0.352;0.845,15.798,0.910;15.813,7.031,0.905;19.148,2.368,1.321;12.842,13.112,0.262;5.800,1.976,0.421;15.144,14.973,0.307;8.160,11.871,1.306;16.564,9.798,0.615;6.325,14.765,0.215;6.521,1.326,0.399;10.004,10.270,0.790;1.235,13.396,0.670;13.923,16.782,0.303;10.794,7.444,0.811;6.980,6.859,0.255;13.987,5.282,0.479;5.511,3.600,0.241;8.330,5.403,1.607;19.089,10.627,0.391;2.335,13.602,0.668;16.864,12.407,0.691;6.617,15.557,0.805;13.568,18.819,0.223;19.307,19.514,0.377;1.530,15.182,1.699;12.305,6.786,0.269;16.328,12.128,1.022;11.110,15.653,2.435;1.198,5.854,0.422;1.537,6.740,0.290;15.978,2.276,0.210;0.744,5.479,0.353;19.489,18.973,0.362;12.763,11.826,0.364;5.036,19.720,0.359;12.243,13.104,1.255;5.537,2.659,0.333;1.195,18.794,1.288;5.600,3.635,0.304;5.820,2.195,0.989;0.910,14.433,1.104;1.735,11.941,1.329;2.109,19.627,0.456;16.999,8.375,0.309;11.132,12.954,1.599;19.316,0.648,0.312;10.681,10.350,0.268;15.596,5.770,1.032;11.664,6.912,0.239;6.875,3.978,0.857;2.669,10.238,0.460;11.977,18.271,0.909;5.201,3.482,0.229;17.639,10.513,0.484;15.081,14.629,0.375;2.535,1.596,0.489;19.749,0.299,0.420"
31,drone_2,14.2526,4.4014,17.0000,17.0000,"9.125,13.409,1.191;9.235,17.245,0.464;18.177,9.881,0.676;18.857,3.818,0.285;12.242,0.578,0.483;0.711,15.262,0.739;1.447,10.675,1.546;16.796,13.077,0.475;19.664,2.743,0.225;4.263,14.027,0.207;14.938,5.859,1.030;12.345,13.826,0.858;9.598,6.721,0.344;6.093,13.813,0.827;6.824,1.208,0.307;13.628,7.188,0.789;9.899,12.511,0.207;8.784,16.435,1.890;8.405,19.641,0.415;9.611,14.456,2.226;10.496,8.933,0.998;0.707,12.907,1.170;17.898,0.813,1.370;2.500,14.490,0.702;1.336,17.772,0.946;17.646,3.486,0.355;15.846,12.587,1.264;15.486,13.700,0.268;15.646,13.132,1.265;11.591,4.747,0.282;12.362,4.928,0.679;11.529,5.775,0.489;10.122,18.725,1.251;9.641,8.624,0.259;8.052,15.225,1.122;5.222,2.832,0.205;0.327,18.185,0.352;0.845,15.798,0.910;15.813,7.031,0.905;19.148,2.368,1.321;12.842,13.112,0.262;5.800,1.976,0.421;15.144,14.973,0.307;8.160,11.871,1.306;16.564,9.798,0.615;6.325,14.765,0.215;6.521,1.326,0.399;10.004,10.270,0.790;1.235,13.396,0.670;13.923,16.782,0.303;10.794,7.444,0.811;6.980,6.859,0.255;13.987,5.282,0.479;5.511,3.600,0.241;8.330,5.403,1.607;19.089,10.627,0.391;2.335,13.602,0.668;16.864,12.407,0.691;6.617,15.557,0.805;13.568,18.819,0.223;19.307,19.514,0.377;1.530,15.182,1.699;12.305,6.786,0.269;16.328,12.128,1.022;11.110,15.653,2.435;1.198,5.854,0.422;1.537,6.740,0.290;15.978,2.276,0.210;0.744,5.479,0.353;19.489,18.973,0.362;12.763,11.826,0.364;5.036,19.720,0.359;12.243,13.104,1.255;5.537,2.659,0.333;1.195,18.794,1.288;5.600,3.635,0.304;5.820,2.195,0.989;0.910,14.433,1.104;1.735,11.941,1.329;2.109,19.627,0.456;16.999,8.375,0.309;11.132,12.954,1.599;19.316,0.648,0.312;10.681,10.350,0.268;15.596,5.770,1.032;11.664,6.912,0.239;6.875,3.978,0.857;2.669,10.238,0.460;11.977,18.271,0.909;5.201,3.482,0.229;17.639,10.513,0.484;15.081,14.629,0.375;2.535,1.596,0.489;19.749,0.299,0.420"
31,drone_4,6.4639,8.3732,17.0000,17.0000,"9.125,13.409,1.191;9.235,17.245,0.464;18.177,9.881,0.676;18.857,3.818,0.285;12.242,0.578,0.483;0.711,15.262,0.739;1.447,10.675,1.546;16.796,13.077,0.475;19.664,2.743,0.225;4.263,14.027,0.207;14.938,5.859,1.030;12.345,13.826,0.858;9.598,6.721,0.344;6.093,13.813,0.827;6.824,1.208,0.307;13.628,7.188,0.789;9.899,12.511,0.207;8.784,16.435,1.890;8.405,19.641,0.415;9.611,14.456,2.226;10.496,8.933,0.998;0.707,12.907,1.170;17.898,0.813,1.370;2.500,14.490,0.702;1.336,17.772,0.946;17.646,3.486,0.355;15.846,12.587,1.264;15.486,13.700,0.268;15.646,13.132,1.265;11.591,4.747,0.282;12.362,4.928,0.679;11.529,5.775,0.489;10.122,18.725,1.251;9.641,8.624,0.259;8.052,15.225,1.122;5.222,2.832,0.205;0.327,18.185,0.352;0.845,15.798,0.910;15.813,7.031,0.905;19.148,2.368,1.321;12.842,13.112,0.262;5.800,1.976,0.421;15.144,14.973,0.307;8.160,11.871,1.306;16.564,9.798,0.615;6.325,14.765,0.215;6.521,1.326,0.399;10.004,10.270,0.790;1.235,13.396,0.670;13.923,16.782,0.303;10.794,7.444,0.811;6.980,6.859,0.255;13.987,5.282,0.479;5.511,3.600,0.241;8.330,5.403,1.607;19.089,10.627,0.391;2.335,13.602,0.668;16.864,12.407,0.691;6.617,15.557,0.805;13.568,18.819,0.223;19.307,19.514,0.377;1.530,15.182,1.699;12.305,6.786,0.269;16.328,12.128,1.022;11.110,15.653,2.435;1.198,5.854,0.422;1.537,6.740,0.290;15.978,2.276,0.210;0.744,5.479,0.353;19.489,18.973,0.362;12.763,11.826,0.364;5.036,19.720,0.359;12.243,13.104,1.255;5.537,2.659,0.333;1.195,18.794,1.288;5.600,3.635,0.304;5.820,2.195,0.989;0.910,14.433,1.104;1.735,11.941,1.329;2.109,19.627,0.456;16.999,8.375,0.309;11.132,12.954,1.599;19.316,0.648,0.312;10.681,10.350,0.268;15.596,5.770,1.032;11.664,6.912,0.239;6.875,3.978,0.857;2.669,10.238,0.460;11.977,18.271,0.909;5.201,3.482,0.229;17.639,10.513,0.484;15.081,14.629,0.375;2.535,1.596,0.489;19.749,0.299,0.420"
31,drone_5,8.7642,10.4345,17.0000,17.0000,"9.125,13.409,1.191;9.235,17.245,0.464;18.177,9.881,0.676;18.857,3.818,0.285;12.242,0.578,0.483;0.711,15.262,0.739;1.447,10.675,1.546;16.796,13.077,0.475;19.664,2.743,0.225;4.263,14.027,0.207;14.938,5.859,1.030;12.345,13.826,0.858;9.598,6.721,0.344;6.093,13.813,0.827;6.824,1.208,0.307;13.628,7.188,0.789;9.899,12.511,0.207;8.784,16.435,1.890;8.405,19.641,0.415;9.611,14.456,2.226;10.496,8.933,0.998;0.707,12.907,1.170;17.898,0.813,1.370;2.500,14.490,0.702;1.336,17.772,0.946;17.646,3.486,0.355;15.846,12.587,1.264;15.486,13.700,0.268;15.646,13.132,1.265;11.591,4.747,0.282;12.362,4.928,0.679;11.529,5.775,0.489;10.122,18.725,1.251;9.641,8.624,0.259;8.052,15.225,1.122;5.222,2.832,0.205;0.327,18.185,0.352;0.845,15.798,0.910;15.813,7.031,0.905;19.148,2.368,1.321;12.842,13.112,0.262;5.800,1.976,0.421;15.144,14.973,0.307;8.160,11.871,1.306;16.564,9.798,0.615;6.325,14.765,0.215;6.521,1.326,0.399;10.004,10.270,0.790;1.235,13.396,0.670;13.923,16.782,0.303;10.794,7.444,0.811;6.980,6.859,0.255;13.987,5.282,0.479;5.511,3.600,0.241;8.330,5.403,1.607;19.089,10.627,0.391;2.335,13.602,0.668;16.864,12.407,0.691;6.617,15.557,0.805;13.568,18.819,0.223;19.307,19.514,0.377;1.530,15.182,1.699;12.305,6.786,0.269;16.328,12.128,1.022;11.110,15.653,2.435;1.198,5.854,0.422;1.537,6.740,0.290;15.978,2.276,0.210;0.744,5.479,0.353;19.489,18.973,0.362;12.763,11.826,0.364;5.036,19.720,0.359;12.243,13.104,1.255;5.537,2.659,0.333;1.195,18.794,1.288;5.600,3.635,0.304;5.820,2.195,0.989;0.910,14.433,1.104;1.735,11.941,1.329;2.109,19.627,0.456;16.999,8.375,0.309;11.132,12.954,1.599;19.316,0.648,0.312;10.681,10.350,0.268;15.596,5.770,1.032;11.664,6.912,0.239;6.875,3.978,0.857;2.669,10.238,0.460;11.977,18.271,0.909;5.201,3.482,0.229;17.639,10.513,0.484;15.081,14.629,0.375;2.535,1.596,0.489;19.749,0.299,0.420"
31,drone_6,19.6458,12.1201,17.0000,17.0000,"9.125,13.409,1.191;9.235,17.245,0.464;18.177,9.881,0.676;18.857,3.818,0.285;12.242,0.578,0.483;0.711,15.262,0.739;1.447,10.675,1.546;16.796,13.077,0.475;19.664,2.743,0.225;4.263,14.027,0.207;14.938,5.859,1.030;12.345,13.826,0.858;9.598,6.721,0.344;6.093,13.813,0.827;6.824,1.208,0.307;13.628,7.188,0.789;9.899,12.511,0.207;8.784,16.435,1.890;8.405,19.641,0.415;9.611,14.456,2.226;10.496,8.933,0.998;0.707,12.907,1.170;17.898,0.813,1.370;2.500,14.490,0.702;1.336,17.772,0.946;17.646,3.486,0.355;15.846,12.587,1.264;15.486,13.700,0.268;15.646,13.132,1.265;11.591,4.747,0.282;12.362,4.928,0.679;11.529,5.775,0.489;10.122,18.725,1.251;9.641,8.624,0.259;8.052,15.225,1.122;5.222,2.832,0.205;0.327,18.185,0.352;0.845,15.798,0.910;15.813,7.031,0.905;19.148,2.368,1.321;12.842,13.112,0.262;5.800,1.976,0.421;15.144,14.973,0.307;8.160,11.871,1.306;16.564,9.798,0.615;6.325,14.765,0.215;6.521,1.326,0.399;10.004,10.270,0.790;1.235,13.396,0.670;13.923,16.782,0.303;10.794,7.444,0.811;6.980,6.859,0.255;13.987,5.282,0.479;5.511,3.600,0.241;8.330,5.403,1.607;19.089,10.627,0.391;2.335,13.602,0.668;16.864,12.407,0.691;6.617,15.557,0.805;13.568,18.819,0.223;19.307,19.514,0.377;1.530,15.182,1.699;12.305,6.786,0.269;16.328,12.128,1.022;11.110,15.653,2.435;1.198,5.854,0.422;1.537,6.740,0.290;15.978,2.276,0.210;0.744,5.479,0.353;19.489,18.973,0.362;12.763,11.826,0.364;5.036,19.720,0.359;12.243,13.104,1.255;5.537,2.659,0.333;1.195,18.794,1.288;5.600,3.635,0.304;5.820,2.195,0.989;0.910,14.433,1.104;1.735,11.941,1.329;2.109,19.627,0.456;16.999,8.375,0.309;11.132,12.954,1.599;19.316,0.648,0.312;10.681,10.350,0.268;15.596,5.770,1.032;11.664,6.912,0.239;6.875,3.978,0.857;2.669,10.238,0.460;11.977,18.271,0.909;5.201,3.482,0.229;17.639,10.513,0.484;15.081,14.629,0.375;2.535,1.596,0.489;19.749,0.299,0.420"
32,drone_0,18.5983,6.4455,17.0000,17.0000,"9.125,13.409,1.191;9.235,17.245,0.464;18.177,9.881,0.676;18.857,3.818,0.285;12.242,0.578,0.483;0.711,15.262,0.739;1.447,10.675,1.546;16.796,13.077,0.475;19.664,2.743,0.225;4.263,14.027,0.207;14.938,5.859,1.030;12.345,13.826,0.858;9.598,6.721,0.344;6.093,13.813,0.827;6.824,1.208,0.307;13.628,7.188,0.789;9.899,12.511,0.207;8.784,16.435,1.890;8.405,19.641,0.415;9.611,14.456,2.226;10.496,8.933,0.998;0.707,12.907,1.170;17.898,0.813,1.370;2.500,14.490,0.702;1.336,17.772,0.946;17.646,3.486,0.355;15.846,12.587,1.264;15.486,13.700,0.268;15.646,13.132,1.265;11.591,4.747,0.282;12.362,4.928,0.679;11.529,5.775,0.489;10.122,18.725,1.251;9.641,8.624,0.259;8.052,15.225,1.122;5.222,2.832,0.205;0.327,18.185,0.352;0.845,15.798,0.910;15.813,7.031,0.905;19.148,2.368,1.321;12.842,13.112,0.262;5.800,1.976,0.421;15.144,14.973,0.307;8.160,11.871,1.306;16.564,9.798,0.615;6.325,14.765,0.215;6.521,1.326,0.399;10.004,10.270,0.790;1.235,13.396,0.670;13.923,16.782,0.303;10.794,7.444,0.811;6.980,6.859,0.255;13.987,5.282,0.479;5.511,3.600,0.241;8.330,5.403,1.607;19.089,10.627,0.391;2.335,13.602,0.668;16.864,12.407,0.691;6.617,15.557,0.805;13.568,18.819,0.223;19.307,19.514,0.377;1.530,15.182,1.699;12.305,6.786,0.269;16.328,12.128,1.022;11.110,15.653,2.435;1.198,5.854,0.422;1.537,6.740,0.290;15.978,2.276,0.210;0.744,5.479,0.353;19.489,18.973,0.362;12.763,11.826,0.364;5.036,19.720,0.359;12.243,13.104,1.255;5.537,2.659,0.333;1.195,18.794,1.288;5.600,3.635,0.304;5.820,2.195,0.989;0.910,14.433,1.104;1.735,11.941,1.329;2.109,19.627,0.456;16.999,8.375,0.309;11.132,12.954,1.599;19.316,0.648,0.312;10.681,10.350,0.268;15.596,5.770,1.032;11.664,6.912,0.239;6.875,3.978,0.857;2.669,10.238,0.460;11.977,18.271,0.909;5.201,3.482,0.229;17.639,10.513,0.484;15.081,14.629,0.375;2.535,1.596,0.489;19.749,0.299,0.420"
