Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
48,drone_7,13.3557,10.8880,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
48,drone_8,16.8144,11.1664,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
49,drone_3,11.9677,9.1500,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
49,drone_7,13.5467,10.9473,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
49,drone_8,16.9132,11.3403,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
50,drone_3,12.1203,9.2792,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
50,drone_7,13.7043,11.0704,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
50,drone_8,16.9558,11.5357,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
51,drone_3,12.2665,9.4157,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
51,drone_7,-100.0000,-100.0000,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
51,drone_8,16.9754,11.7347,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
52,drone_3,12.4074,9.5576,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
52,drone_8,17.0144,11.9309,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
53,drone_3,12.5493,9.6986,17.0000,17.0000,"9.241,10.968,0.387;16.250,13.493,0.346;0.780,19.005,0.358;14.358,19.195,1.340;13.521,14.378,0.487;2.401,19.750,0.483;17.208,1.777,0.355;14.662,12.035,0.259;12.951,16.530,1.383;1.350,19.212,0.682;7.132,1.714,0.266;5.105,7.804,0.498;7.050,16.177,0.218;15.310,0.560,0.221;7.956,19.338,0.292;9.264,8.999,0.972;5.391,14.100,0.428;5.263,11.022,1.934;19.235,2.588,0.247;9.442,16.329,0.845;11.563,16.439,1.090;6.362,1.855,0.387;12.588,14.762,1.290;0.233,16.302,0.309;3.008,8.391,0.248;6.452,13.888,0.489;14.677,5.050,0.976;5.115,8.123,0.669;3.746,8.288,0.313;5.494,13.329,2.356;1.442,8.888,1.052;18.600,9.258,1.226;7.872,14.866,1.919;12.340,17.583,0.479;11.025,17.901,1.387;2.394,11.315,0.382;11.201,16.530,1.571;0.597,17.013,1.020;7.016,7.044,0.494;14.865,12.420,0.389;1.730,2.377,0.440;15.141,0.649,0.402;2.589,1.907,0.305;19.193,10.370,0.409;6.780,16.728,0.202;8.333,15.877,1.388;18.897,2.793,0.223;7.554,0.759,1.160;15.960,2.106,0.699;7.133,8.665,0.866;6.919,8.206,1.010;7.666,12.235,0.224;15.826,12.084,0.350;14.263,6.883,0.203;19.372,5.875,0.216;6.626,9.515,1.739;8.320,18.297,1.656;2.724,18.251,0.317;15.057,13.416,0.680;8.369,12.146,1.297;11.986,18.522,2.073;19.281,14.259,0.621;17.165,8.917,0.499;1.553,19.770,0.371;2.850,10.638,1.008;12.260,5.996,0.407;1.856,8.233,1.126;5.807,6.351,0.439;1.419,6.476,0.380;15.666,3.390,0.280;14.765,13.584,0.635;18.091,13.007,1.173;15.050,10.806,0.341;17.256,13.148,0.483;15.530,4.554,0.398;4.435,9.593,1.602;14.548,12.117,1.038;6.960,6.537,0.207;5.212,3.225,0.361;4.651,15.932,1.908"
