Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
15,drone_9,6.3544,5.7646,17.0000,17.0000,"10.230,6.077,0.620;6.630,5.313,0.222;10.685,16.561,0.688;11.501,4.596,0.702;8.957,10.941,0.499;17.351,9.099,0.287;15.425,12.204,1.309;19.140,2.947,0.652;8.599,16.626,1.687;14.809,14.919,0.242;4.890,16.550,0.868;15.509,4.617,0.942;7.429,6.227,0.447;5.149,19.221,0.377;6.369,19.247,0.757;7.759,18.602,1.078;8.950,6.945,1.073;0.494,12.572,0.475;14.418,17.598,0.388;15.319,14.296,0.476;6.752,17.648,0.381;5.226,18.738,1.293;8.616,13.668,1.273;16.721,11.123,1.646;15.790,10.760,1.779;17.282,4.596,1.645;5.335,8.792,0.274;16.564,7.741,0.389;3.941,16.763,0.360;12.574,11.992,0.245;10.023,17.822,0.305;7.467,9.312,0.277;16.767,5.196,1.564;11.813,16.927,0.869;10.916,2.509,0.421;19.646,6.695,0.415;7.585,11.432,0.248;7.284,13.971,1.269;6.250,15.349,0.347;18.579,5.802,1.076;14.311,12.954,1.299;3.858,19.192,0.386;2.758,16.595,0.988;4.169,18.691,1.886;17.415,12.980,1.377;11.378,12.622,0.702;13.379,18.220,0.711;1.809,1.432,0.479;18.653,7.464,0.857;13.587,16.066,0.366;8.289,19.075,1.102;0.324,15.086,0.332;1.445,3.318,0.376;17.876,7.111,0.940;9.292,15.655,2.443;7.764,3.441,0.209;10.948,18.445,0.382;9.479,18.675,0.458;2.498,0.257,0.296;3.157,1.076,0.642;2.200,1.640,0.791;9.486,5.685,1.199;19.284,10.474,0.665;9.842,18.094,1.158;17.126,8.700,1.020;19.504,5.199,0.768;10.696,5.747,0.432;7.288,18.582,1.868;6.301,10.789,0.461;8.333,5.358,0.657;1.895,19.363,0.491;2.786,2.999,0.261;13.862,16.463,0.405;19.050,19.456,0.376;7.036,6.758,0.490;10.661,18.179,1.298;11.291,0.777,0.386;8.492,4.424,0.278;12.817,12.841,0.861;11.526,3.052,0.268;14.615,8.868,0.655;10.209,16.487,2.374;9.390,18.685,2.302;14.856,13.035,0.933;4.361,16.158,1.134;5.792,15.456,1.503;12.683,3.741,0.474;6.317,19.060,1.861;0.763,7.646,0.371;11.962,3.894,1.114"
16,drone_0,5.2436,13.3495,17.0000,17.0000,"10.230,6.077,0.620;6.630,5.313,0.222;10.685,16.561,0.688;11.501,4.596,0.702;8.957,10.941,0.499;17.351,9.099,0.287;15.425,12.204,1.309;19.140,2.947,0.652;8.599,16.626,1.687;14.809,14.919,0.242;4.890,16.550,0.868;15.509,4.617,0.942;7.429,6.227,0.447;5.149,19.221,0.377;6.369,19.247,0.757;7.759,18.602,1.078;8.950,6.945,1.073;0.494,12.572,0.475;14.418,17.598,0.388;15.319,14.296,0.476;6.752,17.648,0.381;5.226,18.738,1.293;8.616,13.668,1.273;16.721,11.123,1.646;15.790,10.760,1.779;17.282,4.596,1.645;5.335,8.792,0.274;16.564,7.741,0.389;3.941,16.763,0.360;12.574,11.992,0.245;10.023,17.822,0.305;7.467,9.312,0.277;16.767,5.196,1.564;11.813,16.927,0.869;10.916,2.509,0.421;19.646,6.695,0.415;7.585,11.432,0.248;7.284,13.971,1.269;6.250,15.349,0.347;18.579,5.802,1.076;14.311,12.954,1.299;3.858,19.192,0.386;2.758,16.595,0.988;4.169,18.691,1.886;17.415,12.980,1.377;11.378,12.622,0.702;13.379,18.220,0.711;1.809,1.432,0.479;18.653,7.464,0.857;13.587,16.066,0.366;8.289,19.075,1.102;0.324,15.086,0.332;1.445,3.318,0.376;17.876,7.111,0.940;9.292,15.655,2.443;7.764,3.441,0.209;10.948,18.445,0.382;9.479,18.675,0.458;2.498,0.257,0.296;3.157,1.076,0.642;2.200,1.640,0.791;9.486,5.685,1.199;19.284,10.474,0.665;9.842,18.094,1.158;17.126,8.700,1.020;19.504,5.199,0.768;10.696,5.747,0.432;7.288,18.582,1.868;6.301,10.789,0.461;8.333,5.358,0.657;1.895,19.363,0.491;2.786,2.999,0.261;13.862,16.463,0.405;19.050,19.456,0.376;7.036,6.758,0.490;10.661,18.179,1.298;11.291,0.777,0.386;8.492,4.424,0.278;12.817,12.841,0.861;11.526,3.052,0.268;14.615,8.868,0.655;10.209,16.487,2.374;9.390,18.685,2.302;14.856,13.035,0.933;4.361,16.158,1.134;5.792,15.456,1.503;12.683,3.741,0.474;6.317,19.060,1.861;0.763,7.646,0.371;11.962,3.894,1.114"
16,drone_1,9.2621,3.4498,17.0000,17.0000,"10.230,6.077,0.620;6.630,5.313,0.222;10.685,16.561,0.688;11.501,4.596,0.702;8.957,10.941,0.499;17.351,9.099,0.287;15.425,12.204,1.309;19.140,2.947,0.652;8.599,16.626,1.687;14.809,14.919,0.242;4.890,16.550,0.868;15.509,4.617,0.942;7.429,6.227,0.447;5.149,19.221,0.377;6.369,19.247,0.757;7.759,18.602,1.078;8.950,6.945,1.073;0.494,12.572,0.475;14.418,17.598,0.388;15.319,14.296,0.476;6.752,17.648,0.381;5.226,18.738,1.293;8.616,13.668,1.273;16.721,11.123,1.646;15.790,10.760,1.779;17.282,4.596,1.645;5.335,8.792,0.274;16.564,7.741,0.389;3.941,16.763,0.360;12.574,11.992,0.245;10.023,17.822,0.305;7.467,9.312,0.277;16.767,5.196,1.564;11.813,16.927,0.869;10.916,2.509,0.421;19.646,6.695,0.415;7.585,11.432,0.248;7.284,13.971,1.269;6.250,15.349,0.347;18.579,5.802,1.076;14.311,12.954,1.299;3.858,19.192,0.386;2.758,16.595,0.988;4.169,18.691,1.886;17.415,12.980,1.377;11.378,12.622,0.702;13.379,18.220,0.711;1.809,1.432,0.479;18.653,7.464,0.857;13.587,16.066,0.366;8.289,19.075,1.102;0.324,15.086,0.332;1.445,3.318,0.376;17.876,7.111,0.940;9.292,15.655,2.443;7.764,3.441,0.209;10.948,18.445,0.382;9.479,18.675,0.458;2.498,0.257,0.296;3.157,1.076,0.642;2.200,1.640,0.791;9.486,5.685,1.199;19.284,10.474,0.665;9.842,18.094,1.158;17.126,8.700,1.020;19.504,5.199,0.768;10.696,5.747,0.432;7.288,18.582,1.868;6.301,10.789,0.461;8.333,5.358,0.657;1.895,19.363,0.491;2.786,2.999,0.261;13.862,16.463,0.405;19.050,19.456,0.376;7.036,6.758,0.490;10.661,18.179,1.298;11.291,0.777,0.386;8.492,4.424,0.278;12.817,12.841,0.861;11.526,3.052,0.268;14.615,8.868,0.655;10.209,16.487,2.374;9.390,18.685,2.302;14.856,13.035,0.933;4.361,16.158,1.134;5.792,15.456,1.503;12.683,3.741,0.474;6.317,19.060,1.861;0.763,7.646,0.371;11.962,3.894,1.114"
16,drone_6,5.3177,11.4504,17.0000,17.0000,"10.230,6.077,0.620;6.630,5.313,0.222;10.685,16.561,0.688;11.501,4.596,0.702;8.957,10.941,0.499;17.351,9.099,0.287;15.425,12.204,1.309;19.140,2.947,0.652;8.599,16.626,1.687;14.809,14.919,0.242;4.890,16.550,0.868;15.509,4.617,0.942;7.429,6.227,0.447;5.149,19.221,0.377;6.369,19.247,0.757;7.759,18.602,1.078;8.950,6.945,1.073;0.494,12.572,0.475;14.418,17.598,0.388;15.319,14.296,0.476;6.752,17.648,0.381;5.226,18.738,1.293;8.616,13.668,1.273;16.721,11.123,1.646;15.790,10.760,1.779;17.282,4.596,1.645;5.335,8.792,0.274;16.564,7.741,0.389;3.941,16.763,0.360;12.574,11.992,0.245;10.023,17.822,0.305;7.467,9.312,0.277;16.767,5.196,1.564;11.813,16.927,0.869;10.916,2.509,0.421;19.646,6.695,0.415;7.585,11.432,0.248;7.284,13.971,1.269;6.250,15.349,0.347;18.579,5.802,1.076;14.311,12.954,1.299;3.858,19.192,0.386;2.758,16.595,0.988;4.169,18.691,1.886;17.415,12.980,1.377;11.378,12.622,0.702;13.379,18.220,0.711;1.809,1.432,0.479;18.653,7.464,0.857;13.587,16.066,0.366;8.289,19.075,1.102;0.324,15.086,0.332;1.445,3.318,0.376;17.876,7.111,0.940;9.292,15.655,2.443;7.764,3.441,0.209;10.948,18.445,0.382;9.479,18.675,0.458;2.498,0.257,0.296;3.157,1.076,0.642;2.200,1.640,0.791;9.486,5.685,1.199;19.284,10.474,0.665;9.842,18.094,1.158;17.126,8.700,1.020;19.504,5.199,0.768;10.696,5.747,0.432;7.288,18.582,1.868;6.301,10.789,0.461;8.333,5.358,0.657;1.895,19.363,0.491;2.786,2.999,0.261;13.862,16.463,0.405;19.050,19.456,0.376;7.036,6.758,0.490;10.661,18.179,1.298;11.291,0.777,0.386;8.492,4.424,0.278;12.817,12.841,0.861;11.526,3.052,0.268;14.615,8.868,0.655;10.209,16.487,2.374;9.390,18.685,2.302;14.856,13.035,0.933;4.361,16.158,1.134;5.792,15.456,1.503;12.683,3.741,0.474;6.317,19.060,1.861;0.763,7.646,0.371;11.962,3.894,1.114"
16,drone_8,4.9455,9.1722,17.0000,17.0000,"10.230,6.077,0.620;6.630,5.313,0.222;10.685,16.561,0.688;11.501,4.596,0.702;8.957,10.941,0.499;17.351,9.099,0.287;15.425,12.204,1.309;19.140,2.947,0.652;8.599,16.626,1.687;14.809,14.919,0.242;4.890,16.550,0.868;15.509,4.617,0.942;7.429,6.227,0.447;5.149,19.221,0.377;6.369,19.247,0.757;7.759,18.602,1.078;8.950,6.945,1.073;0.494,12.572,0.475;14.418,17.598,0.388;15.319,14.296,0.476;6.752,17.648,0.381;5.226,18.738,1.293;8.616,13.668,1.273;16.721,11.123,1.646;15.790,10.760,1.779;17.282,4.596,1.645;5.335,8.792,0.274;16.564,7.741,0.389;3.941,16.763,0.360;12.574,11.992,0.245;10.023,17.822,0.305;7.467,9.312,0.277;16.767,5.196,1.564;11.813,16.927,0.869;10.916,2.509,0.421;19.646,6.695,0.415;7.585,11.432,0.248;7.284,13.971,1.269;6.250,15.349,0.347;18.579,5.802,1.076;14.311,12.954,1.299;3.858,19.192,0.386;2.758,16.595,0.988;4.169,18.691,1.886;17.415,12.980,1.377;11.378,12.622,0.702;13.379,18.220,0.711;1.809,1.432,0.479;18.653,7.464,0.857;13.587,16.066,0.366;8.289,19.075,1.102;0.324,15.086,0.332;1.445,3.318,0.376;17.876,7.111,0.940;9.292,15.655,2.443;7.764,3.441,0.209;10.948,18.445,0.382;9.479,18.675,0.458;2.498,0.257,0.296;3.157,1.076,0.642;2.200,1.640,0.791;9.486,5.685,1.199;19.284,10.474,0.665;9.842,18.094,1.158;17.126,8.700,1.020;19.504,5.199,0.768;10.696,5.747,0.432;7.288,18.582,1.868;6.301,10.789,0.461;8.333,5.358,0.657;1.895,19.363,0.491;2.786,2.999,0.261;13.862,16.463,0.405;19.050,19.456,0.376;7.036,6.758,0.490;10.661,18.179,1.298;11.291,0.777,0.386;8.492,4.424,0.278;12.817,12.841,0.861;11.526,3.052,0.268;14.615,8.868,0.655;10.209,16.487,2.374;9.390,18.685,2.302;14.856,13.035,0.933;4.361,16.158,1.134;5.792,15.456,1.503;12.683,3.741,0.474;6.317,19.060,1.861;0.763,7.646,0.371;11.962,3.894,1.114"
16,drone_9,6.4975,5.9043,17.0000,17.0000,"10.230,6.077,0.620;6.630,5.313,0.222;10.685,16.561,0.688;11.501,4.596,0.702;8.957,10.941,0.499;17.351,9.099,0.287;15.425,12.204,1.309;19.140,2.947,0.652;8.599,16.626,1.687;14.809,14.919,0.242;4.890,16.550,0.868;15.509,4.617,0.942;7.429,6.227,0.447;5.149,19.221,0.377;6.369,19.247,0.757;7.759,18.602,1.078;8.950,6.945,1.073;0.494,12.572,0.475;14.418,17.598,0.388;15.319,14.296,0.476;6.752,17.648,0.381;5.226,18.738,1.293;8.616,13.668,1.273;16.721,11.123,1.646;15.790,10.760,1.779;17.282,4.596,1.645;5.335,8.792,0.274;16.564,7.741,0.389;3.941,16.763,0.360;12.574,11.992,0.245;10.023,17.822,0.305;7.467,9.312,0.277;16.767,5.196,1.564;11.813,16.927,0.869;10.916,2.509,0.421;19.646,6.695,0.415;7.585,11.432,0.248;7.284,13.971,1.269;6.250,15.349,0.347;18.579,5.802,1.076;14.311,12.954,1.299;3.858,19.192,0.386;2.758,16.595,0.988;4.169,18.691,1.886;17.415,12.980,1.377;11.378,12.622,0.702;13.379,18.220,0.711;1.809,1.432,0.479;18.653,7.464,0.857;13.587,16.066,0.366;8.289,19.075,1.102;0.324,15.086,0.332;1.445,3.318,0.376;17.876,7.111,0.940;9.292,15.655,2.443;7.764,3.441,0.209;10.948,18.445,0.382;9.479,18.675,0.458;2.498,0.257,0.296;3.157,1.076,0.642;2.200,1.640,0.791;9.486,5.685,1.199;19.284,10.474,0.665;9.842,18.094,1.158;17.126,8.700,1.020;19.504,5.199,0.768;10.696,5.747,0.432;7.288,18.582,1.868;6.301,10.789,0.461;8.333,5.358,0.657;1.895,19.363,0.491;2.786,2.999,0.261;13.862,16.463,0.405;19.050,19.456,0.376;7.036,6.758,0.490;10.661,18.179,1.298;11.291,0.777,0.386;8.492,4.424,0.278;12.817,12.841,0.861;11.526,3.052,0.268;14.615,8.868,0.655;10.209,16.487,2.374;9.390,18.685,2.302;14.856,13.035,0.933;4.361,16.158,1.134;5.792,15.456,1.503;12.683,3.741,0.474;6.317,19.060,1.861;0.763,7.646,0.371;11.962,3.894,1.114"
17,drone_0,5.3396,13.5250,17.0000,17.0000,"10.230,6.077,0.620;6.630,5.313,0.222;10.685,16.561,0.688;11.501,4.596,0.702;8.957,10.941,0.499;17.351,9.099,0.287;15.425,12.204,1.309;19.140,2.947,0.652;8.599,16.626,1.687;14.809,14.919,0.242;4.890,16.550,0.868;15.509,4.617,0.942;7.429,6.227,0.447;5.149,19.221,0.377;6.369,19.247,0.757;7.759,18.602,1.078;8.950,6.945,1.073;0.494,12.572,0.475;14.418,17.598,0.388;15.319,14.296,0.476;6.752,17.648,0.381;5.226,18.738,1.293;8.616,13.668,1.273;16.721,11.123,1.646;15.790,10.760,1.779;17.282,4.596,1.645;5.335,8.792,0.274;16.564,7.741,0.389;3.941,16.763,0.360;12.574,11.992,0.245;10.023,17.822,0.305;7.467,9.312,0.277;16.767,5.196,1.564;11.813,16.927,0.869;10.916,2.509,0.421;19.646,6.695,0.415;7.585,11.432,0.248;7.284,13.971,1.269;6.250,15.349,0.347;18.579,5.802,1.076;14.311,12.954,1.299;3.858,19.192,0.386;2.758,16.595,0.988;4.169,18.691,1.886;17.415,12.980,1.377;11.378,12.622,0.702;13.379,18.220,0.711;1.809,1.432,0.479;18.653,7.464,0.857;13.587,16.066,0.366;8.289,19.075,1.102;0.324,15.086,0.332;1.445,3.318,0.376;17.876,7.111,0.940;9.292,15.655,2.443;7.764,3.441,0.209;10.948,18.445,0.382;9.479,18.675,0.458;2.498,0.257,0.296;3.157,1.076,0.642;2.200,1.640,0.791;9.486,5.685,1.199;19.284,10.474,0.665;9.842,18.094,1.158;17.126,8.700,1.020;19.504,5.199,0.768;10.696,5.747,0.432;7.288,18.582,1.868;6.301,10.789,0.461;8.333,5.358,0.657;1.895,19.363,0.491;2.786,2.999,0.261;13.862,16.463,0.405;19.050,19.456,0.376;7.036,6.758,0.490;10.661,18.179,1.298;11.291,0.777,0.386;8.492,4.424,0.278;12.817,12.841,0.861;11.526,3.052,0.268;14.615,8.868,0.655;10.209,16.487,2.374;9.390,18.685,2.302;14.856,13.035,0.933;4.361,16.158,1.134;5.792,15.456,1.503;12.683,3.741,0.474;6.317,19.060,1.861;0.763,7.646,0.371;11.962,3.894,1.114"
17,drone_1,9.4242,3.5670,17.0000,17.0000,"10.230,6.077,0.620;6.630,5.313,0.222;10.685,16.561,0.688;11.501,4.596,0.702;8.957,10.941,0.499;17.351,9.099,0.287;15.425,12.204,1.309;19.140,2.947,0.652;8.599,16.626,1.687;14.809,14.919,0.242;4.890,16.550,0.868;15.509,4.617,0.942;7.429,6.227,0.447;5.149,19.221,0.377;6.369,19.247,0.757;7.759,18.602,1.078;8.950,6.945,1.073;0.494,12.572,0.475;14.418,17.598,0.388;15.319,14.296,0.476;6.752,17.648,0.381;5.226,18.738,1.293;8.616,13.668,1.273;16.721,11.123,1.646;15.790,10.760,1.779;17.282,4.596,1.645;5.335,8.792,0.274;16.564,7.741,0.389;3.941,16.763,0.360;12.574,11.992,0.245;10.023,17.822,0.305;7.467,9.312,0.277;16.767,5.196,1.564;11.813,16.927,0.869;10.916,2.509,0.421;19.646,6.695,0.415;7.585,11.432,0.248;7.284,13.971,1.269;6.250,15.349,0.347;18.579,5.802,1.076;14.311,12.954,1.299;3.858,19.192,0.386;2.758,16.595,0.988;4.169,18.691,1.886;17.415,12.980,1.377;11.378,12.622,0.702;13.379,18.220,0.711;1.809,1.432,0.479;18.653,7.464,0.857;13.587,16.066,0.366;8.289,19.075,1.102;0.324,15.086,0.332;1.445,3.318,0.376;17.876,7.111,0.940;9.292,15.655,2.443;7.764,3.441,0.209;10.948,18.445,0.382;9.479,18.675,0.458;2.498,0.257,0.296;3.157,1.076,0.642;2.200,1.640,0.791;9.486,5.685,1.199;19.284,10.474,0.665;9.842,18.094,1.158;17.126,8.700,1.020;19.504,5.199,0.768;10.696,5.747,0.432;7.288,18.582,1.868;6.301,10.789,0.461;8.333,5.358,0.657;1.895,19.363,0.491;2.786,2.999,0.261;13.862,16.463,0.405;19.050,19.456,0.376;7.036,6.758,0.490;10.661,18.179,1.298;11.291,0.777,0.386;8.492,4.424,0.278;12.817,12.841,0.861;11.526,3.052,0.268;14.615,8.868,0.655;10.209,16.487,2.374;9.390,18.685,2.302;14.856,13.035,0.933;4.361,16.158,1.134;5.792,15.456,1.503;12.683,3.741,0.474;6.317,19.060,1.861;0.763,7.646,0.371;11.962,3.894,1.114"
17,drone_6,5.4076,11.6291,17.0000,17.0000,"10.230,6.077,0.620;6.630,5.313,0.222;10.685,16.561,0.688;11.501,4.596,0.702;8.957,10.941,0.499;17.351,9.099,0.287;15.425,12.204,1.309;19.140,2.947,0.652;8.599,16.626,1.687;14.809,14.919,0.242;4.890,16.550,0.868;15.509,4.617,0.942;7.429,6.227,0.447;5.149,19.221,0.377;6.369,19.247,0.757;7.759,18.602,1.078;8.950,6.945,1.073;0.494,12.572,0.475;14.418,17.598,0.388;15.319,14.296,0.476;6.752,17.648,0.381;5.226,18.738,1.293;8.616,13.668,1.273;16.721,11.123,1.646;15.790,10.760,1.779;17.282,4.596,1.645;5.335,8.792,0.274;16.564,7.741,0.389;3.941,16.763,0.360;12.574,11.992,0.245;10.023,17.822,0.305;7.467,9.312,0.277;16.767,5.196,1.564;11.813,16.927,0.869;10.916,2.509,0.421;19.646,6.695,0.415;7.585,11.432,0.248;7.284,13.971,1.269;6.250,15.349,0.347;18.579,5.802,1.076;14.311,12.954,1.299;3.858,19.192,0.386;2.758,16.595,0.988;4.169,18.691,1.886;17.415,12.980,1.377;11.378,12.622,0.702;13.379,18.220,0.711;1.809,1.432,0.479;18.653,7.464,0.857;13.587,16.066,0.366;8.289,19.075,1.102;0.324,15.086,0.332;1.445,3.318,0.376;17.876,7.111,0.940;9.292,15.655,2.443;7.764,3.441,0.209;10.948,18.445,0.382;9.479,18.675,0.458;2.498,0.257,0.296;3.157,1.076,0.642;2.200,1.640,0.791;9.486,5.685,1.199;19.284,10.474,0.665;9.842,18.094,1.158;17.126,8.700,1.020;19.504,5.199,0.768;10.696,5.747,0.432;7.288,18.582,1.868;6.301,10.789,0.461;8.333,5.358,0.657;1.895,19.363,0.491;2.786,2.999,0.261;13.862,16.463,0.405;19.050,19.456,0.376;7.036,6.758,0.490;10.661,18.179,1.298;11.291,0.777,0.386;8.492,4.424,0.278;12.817,12.841,0.861;11.526,3.052,0.268;14.615,8.868,0.655;10.209,16.487,2.374;9.390,18.685,2.302;14.856,13.035,0.933;4.361,16.158,1.134;5.792,15.456,1.503;12.683,3.741,0.474;6.317,19.060,1.861;0.763,7.646,0.371;11.962,3.894,1.114"
17,drone_8,5.0535,9.3405,17.0000,17.0000,"10.230,6.077,0.620;6.630,5.313,0.222;10.685,16.561,0.688;11.501,4.596,0.702;8.957,10.941,0.499;17.351,9.099,0.287;15.425,12.204,1.309;19.140,2.947,0.652;8.599,16.626,1.687;14.809,14.919,0.242;4.890,16.550,0.868;15.509,4.617,0.942;7.429,6.227,0.447;5.149,19.221,0.377;6.369,19.247,0.757;7.759,18.602,1.078;8.950,6.945,1.073;0.494,12.572,0.475;14.418,17.598,0.388;15.319,14.296,0.476;6.752,17.648,0.381;5.226,18.738,1.293;8.616,13.668,1.273;16.721,11.123,1.646;15.790,10.760,1.779;17.282,4.596,1.645;5.335,8.792,0.274;16.564,7.741,0.389;3.941,16.763,0.360;12.574,11.992,0.245;10.023,17.822,0.305;7.467,9.312,0.277;16.767,5.196,1.564;11.813,16.927,0.869;10.916,2.509,0.421;19.646,6.695,0.415;7.585,11.432,0.248;7.284,13.971,1.269;6.250,15.349,0.347;18.579,5.802,1.076;14.311,12.954,1.299;3.858,19.192,0.386;2.758,16.595,0.988;4.169,18.691,1.886;17.415,12.980,1.377;11.378,12.622,0.702;13.379,18.220,0.711;1.809,1.432,0.479;18.653,7.464,0.857;13.587,16.066,0.366;8.289,19.075,1.102;0.324,15.086,0.332;1.445,3.318,0.376;17.876,7.111,0.940;9.292,15.655,2.443;7.764,3.441,0.209;10.948,18.445,0.382;9.479,18.675,0.458;2.498,0.257,0.296;3.157,1.076,0.642;2.200,1.640,0.791;9.486,5.685,1.199;19.284,10.474,0.665;9.842,18.094,1.158;17.126,8.700,1.020;19.504,5.199,0.768;10.696,5.747,0.432;7.288,18.582,1.868;6.301,10.789,0.461;8.333,5.358,0.657;1.895,19.363,0.491;2.786,2.999,0.261;13.862,16.463,0.405;19.050,19.456,0.376;7.036,6.758,0.490;10.661,18.179,1.298;11.291,0.777,0.386;8.492,4.424,0.278;12.817,12.841,0.861;11.526,3.052,0.268;14.615,8.868,0.655;10.209,16.487,2.374;9.390,18.685,2.302;14.856,13.035,0.933;4.361,16.158,1.134;5.792,15.456,1.503;12.683,3.741,0.474;6.317,19.060,1.861;0.763,7.646,0.371;11.962,3.894,1.114"
17,drone_9,6.6393,6.0454,17.0000,17.0000,"10.230,6.077,0.620;6.630,5.313,0.222;10.685,16.561,0.688;11.501,4.596,0.702;8.957,10.941,0.499;17.351,9.099,0.287;15.425,12.204,1.309;19.140,2.947,0.652;8.599,16.626,1.687;14.809,14.919,0.242;4.890,16.550,0.868;15.509,4.617,0.942;7.429,6.227,0.447;5.149,19.221,0.377;6.369,19.247,0.757;7.759,18.602,1.078;8.950,6.945,1.073;0.494,12.572,0.475;14.418,17.598,0.388;15.319,14.296,0.476;6.752,17.648,0.381;5.226,18.738,1.293;8.616,13.668,1.273;16.721,11.123,1.646;15.790,10.760,1.779;17.282,4.596,1.645;5.335,8.792,0.274;16.564,7.741,0.389;3.941,16.763,0.360;12.574,11.992,0.245;10.023,17.822,0.305;7.467,9.312,0.277;16.767,5.196,1.564;11.813,16.927,0.869;10.916,2.509,0.421;19.646,6.695,0.415;7.585,11.432,0.248;7.284,13.971,1.269;6.250,15.349,0.347;18.579,5.802,1.076;14.311,12.954,1.299;3.858,19.192,0.386;2.758,16.595,0.988;4.169,18.691,1.886;17.415,12.980,1.377;11.378,12.622,0.702;13.379,18.220,0.711;1.809,1.432,0.479;18.653,7.464,0.857;13.587,16.066,0.366;8.289,19.075,1.102;0.324,15.086,0.332;1.445,3.318,0.376;17.876,7.111,0.940;9.292,15.655,2.443;7.764,3.441,0.209;10.948,18.445,0.382;9.479,18.675,0.458;2.498,0.257,0.296;3.157,1.076,0.642;2.200,1.640,0.791;9.486,5.685,1.199;19.284,10.474,0.665;9.842,18.094,1.158;17.126,8.700,1.020;19.504,5.199,0.768;10.696,5.747,0.432;7.288,18.582,1.868;6.301,10.789,0.461;8.333,5.358,0.657;1.895,19.363,0.491;2.786,2.999,0.261;13.862,16.463,0.405;19.050,19.456,0.376;7.036,6.758,0.490;10.661,18.179,1.298;11.291,0.777,0.386;8.492,4.424,0.278;12.817,12.841,0.861;11.526,3.052,0.268;14.615,8.868,0.655;10.209,16.487,2.374;9.390,18.685,2.302;14.856,13.035,0.933;4.361,16.158,1.134;5.792,15.456,1.503;12.683,3.741,0.474;6.317,19.060,1.861;0.763,7.646,0.371;11.962,3.894,1.114"
18,drone_0,5.4865,13.6607,17.0000,17.0000,"10.230,6.077,0.620;6.630,5.313,0.222;10.685,16.561,0.688;11.501,4.596,0.702;8.957,10.941,0.499;17.351,9.099,0.287;15.425,12.204,1.309;19.140,2.947,0.652;8.599,16.626,1.687;14.809,14.919,0.242;4.890,16.550,0.868;15.509,4.617,0.942;7.429,6.227,0.447;5.149,19.221,0.377;6.369,19.247,0.757;7.759,18.602,1.078;8.950,6.945,1.073;0.494,12.572,0.475;14.418,17.598,0.388;15.319,14.296,0.476;6.752,17.648,0.381;5.226,18.738,1.293;8.616,13.668,1.273;16.721,11.123,1.646;15.790,10.760,1.779;17.282,4.596,1.645;5.335,8.792,0.274;16.564,7.741,0.389;3.941,16.763,0.360;12.574,11.992,0.245;10.023,17.822,0.305;7.467,9.312,0.277;16.767,5.196,1.564;11.813,16.927,0.869;10.916,2.509,0.421;19.646,6.695,0.415;7.585,11.432,0.248;7.284,13.971,1.269;6.250,15.349,0.347;18.579,5.802,1.076;14.311,12.954,1.299;3.858,19.192,0.386;2.758,16.595,0.988;4.169,18.691,1.886;17.415,12.980,1.377;11.378,12.622,0.702;13.379,18.220,0.711;1.809,1.432,0.479;18.653,7.464,0.857;13.587,16.066,0.366;8.289,19.075,1.102;0.324,15.086,0.332;1.445,3.318,0.376;17.876,7.111,0.940;9.292,15.655,2.443;7.764,3.441,0.209;10.948,18.445,0.382;9.479,18.675,0.458;2.498,0.257,0.296;3.157,1.076,0.642;2.200,1.640,0.791;9.486,5.685,1.199;19.284,10.474,0.665;9.842,18.094,1.158;17.126,8.700,1.020;19.504,5.199,0.768;10.696,5.747,0.432;7.288,18.582,1.868;6.301,10.789,0.461;8.333,5.358,0.657;1.895,19.363,0.491;2.786,2.999,0.261;13.862,16.463,0.405;19.050,19.456,0.376;7.036,6.758,0.490;10.661,18.179,1.298;11.291,0.777,0.386;8.492,4.424,0.278;12.817,12.841,0.861;11.526,3.052,0.268;14.615,8.868,0.655;10.209,16.487,2.374;9.390,18.685,2.302;14.856,13.035,0.933;4.361,16.158,1.134;5.792,15.456,1.503;12.683,3.741,0.474;6.317,19.060,1.861;0.763,7.646,0.371;11.962,3.894,1.114"
