Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
29,drone_8,19.5609,8.0913,17.0000,17.0000,"8.359,3.278,1.022;14.113,11.649,1.857;10.023,1.876,2.087;12.795,8.718,1.118;16.606,10.866,1.280;19.736,0.539,0.238;18.585,9.772,0.457;14.011,13.783,0.443;16.169,9.246,2.170;5.186,11.444,0.279;9.516,7.775,0.341;5.260,15.985,1.096;12.921,0.153,0.263;18.593,14.056,0.328;13.818,0.255,0.241;4.449,5.601,0.295;19.260,19.359,0.691;11.079,2.845,1.108;8.774,14.955,0.390;9.486,7.378,0.233;13.107,13.668,1.835;18.054,13.746,1.284;0.595,14.487,0.468;18.056,8.603,0.663;6.004,11.356,1.110;5.177,4.715,0.417;9.437,5.381,0.360;12.824,11.165,0.621;2.561,5.457,0.384;12.088,12.672,0.692;14.481,19.512,0.302;2.850,15.588,0.471;9.569,15.141,0.410;2.988,17.009,0.267;3.726,5.995,1.334;4.581,5.233,0.790;10.794,1.573,1.621;14.212,18.129,0.917;10.160,13.800,0.654;7.575,1.625,1.376;18.213,1.980,0.758;13.582,5.062,0.259;10.030,7.531,0.295;12.307,1.914,0.439;6.812,4.374,0.291;0.662,11.721,0.435;0.559,19.185,1.022;11.704,18.466,0.704;10.468,14.658,0.441;1.842,4.988,0.309;15.200,14.124,0.388;13.854,15.579,1.251;10.330,5.385,1.141;12.096,1.304,1.167;3.011,0.788,0.251;9.211,12.643,0.435;0.985,1.075,0.763;1.023,18.334,0.420;17.989,19.747,0.458;0.731,5.642,0.219;7.218,12.699,1.077;10.713,3.410,1.388;19.536,19.290,0.904;9.851,12.166,0.328;14.110,0.459,0.387;15.479,19.580,0.227;15.977,8.061,1.994;0.886,12.795,0.966;18.504,3.348,0.275;2.885,16.055,0.469;19.419,16.887,0.327;13.525,1.019,0.322;1.237,4.489,0.367;10.642,13.444,0.765;6.187,4.329,0.361;19.483,5.123,0.218;0.703,17.100,0.353;9.608,12.241,0.335;1.861,0.442,0.488;19.590,15.981,0.251;6.308,4.925,0.446;5.615,5.195,0.602;14.338,9.156,1.803;10.008,17.566,1.195;19.087,1.077,1.217;18.149,19.745,0.445;13.755,16.028,1.134;6.771,15.209,0.213;6.388,4.536,0.745;10.252,2.698,1.902;7.842,1.027,0.936;14.070,6.973,0.390;0.717,0.991,0.619;3.149,7.036,0.366;19.301,8.640,0.209;4.018,4.586,0.337;15.936,12.321,1.060"
29,drone_9,18.8043,6.6993,17.0000,17.0000,"8.359,3.278,1.022;14.113,11.649,1.857;10.023,1.876,2.087;12.795,8.718,1.118;16.606,10.866,1.280;19.736,0.539,0.238;18.585,9.772,0.457;14.011,13.783,0.443;16.169,9.246,2.170;5.186,11.444,0.279;9.516,7.775,0.341;5.260,15.985,1.096;12.921,0.153,0.263;18.593,14.056,0.328;13.818,0.255,0.241;4.449,5.601,0.295;19.260,19.359,0.691;11.079,2.845,1.108;8.774,14.955,0.390;9.486,7.378,0.233;13.107,13.668,1.835;18.054,13.746,1.284;0.595,14.487,0.468;18.056,8.603,0.663;6.004,11.356,1.110;5.177,4.715,0.417;9.437,5.381,0.360;12.824,11.165,0.621;2.561,5.457,0.384;12.088,12.672,0.692;14.481,19.512,0.302;2.850,15.588,0.471;9.569,15.141,0.410;2.988,17.009,0.267;3.726,5.995,1.334;4.581,5.233,0.790;10.794,1.573,1.621;14.212,18.129,0.917;10.160,13.800,0.654;7.575,1.625,1.376;18.213,1.980,0.758;13.582,5.062,0.259;10.030,7.531,0.295;12.307,1.914,0.439;6.812,4.374,0.291;0.662,11.721,0.435;0.559,19.185,1.022;11.704,18.466,0.704;10.468,14.658,0.441;1.842,4.988,0.309;15.200,14.124,0.388;13.854,15.579,1.251;10.330,5.385,1.141;12.096,1.304,1.167;3.011,0.788,0.251;9.211,12.643,0.435;0.985,1.075,0.763;1.023,18.334,0.420;17.989,19.747,0.458;0.731,5.642,0.219;7.218,12.699,1.077;10.713,3.410,1.388;19.536,19.290,0.904;9.851,12.166,0.328;14.110,0.459,0.387;15.479,19.580,0.227;15.977,8.061,1.994;0.886,12.795,0.966;18.504,3.348,0.275;2.885,16.055,0.469;19.419,16.887,0.327;13.525,1.019,0.322;1.237,4.489,0.367;10.642,13.444,0.765;6.187,4.329,0.361;19.483,5.123,0.218;0.703,17.100,0.353;9.608,12.241,0.335;1.861,0.442,0.488;19.590,15.981,0.251;6.308,4.925,0.446;5.615,5.195,0.602;14.338,9.156,1.803;10.008,17.566,1.195;19.087,1.077,1.217;18.149,19.745,0.445;13.755,16.028,1.134;6.771,15.209,0.213;6.388,4.536,0.745;10.252,2.698,1.902;7.842,1.027,0.936;14.070,6.973,0.390;0.717,0.991,0.619;3.149,7.036,0.366;19.301,8.640,0.209;4.018,4.586,0.337;15.936,12.321,1.060"
30,drone_1,-100.0000,-100.0000,17.0000,17.0000,"8.359,3.278,1.022;14.113,11.649,1.857;10.023,1.876,2.087;12.795,8.718,1.118;16.606,10.866,1.280;19.736,0.539,0.238;18.585,9.772,0.457;14.011,13.783,0.443;16.169,9.246,2.170;5.186,11.444,0.279;9.516,7.775,0.341;5.260,15.985,1.096;12.921,0.153,0.263;18.593,14.056,0.328;13.818,0.255,0.241;4.449,5.601,0.295;19.260,19.359,0.691;11.079,2.845,1.108;8.774,14.955,0.390;9.486,7.378,0.233;13.107,13.668,1.835;18.054,13.746,1.284;0.595,14.487,0.468;18.056,8.603,0.663;6.004,11.356,1.110;5.177,4.715,0.417;9.437,5.381,0.360;12.824,11.165,0.621;2.561,5.457,0.384;12.088,12.672,0.692;14.481,19.512,0.302;2.850,15.588,0.471;9.569,15.141,0.410;2.988,17.009,0.267;3.726,5.995,1.334;4.581,5.233,0.790;10.794,1.573,1.621;14.212,18.129,0.917;10.160,13.800,0.654;7.575,1.625,1.376;18.213,1.980,0.758;13.582,5.062,0.259;10.030,7.531,0.295;12.307,1.914,0.439;6.812,4.374,0.291;0.662,11.721,0.435;0.559,19.185,1.022;11.704,18.466,0.704;10.468,14.658,0.441;1.842,4.988,0.309;15.200,14.124,0.388;13.854,15.579,1.251;10.330,5.385,1.141;12.096,1.304,1.167;3.011,0.788,0.251;9.211,12.643,0.435;0.985,1.075,0.763;1.023,18.334,0.420;17.989,19.747,0.458;0.731,5.642,0.219;7.218,12.699,1.077;10.713,3.410,1.388;19.536,19.290,0.904;9.851,12.166,0.328;14.110,0.459,0.387;15.479,19.580,0.227;15.977,8.061,1.994;0.886,12.795,0.966;18.504,3.348,0.275;2.885,16.055,0.469;19.419,16.887,0.327;13.525,1.019,0.322;1.237,4.489,0.367;10.642,13.444,0.765;6.187,4.329,0.361;19.483,5.123,0.218;0.703,17.100,0.353;9.608,12.241,0.335;1.861,0.442,0.488;19.590,15.981,0.251;6.308,4.925,0.446;5.615,5.195,0.602;14.338,9.156,1.803;10.008,17.566,1.195;19.087,1.077,1.217;18.149,19.745,0.445;13.755,16.028,1.134;6.771,15.209,0.213;6.388,4.536,0.745;10.252,2.698,1.902;7.842,1.027,0.936;14.070,6.973,0.390;0.717,0.991,0.619;3.149,7.036,0.366;19.301,8.640,0.209;4.018,4.586,0.337;15.936,12.321,1.060"
30,drone_5,7.2404,8.8051,17.0000,17.0000,"8.359,3.278,1.022;14.113,11.649,1.857;10.023,1.876,2.087;12.795,8.718,1.118;16.606,10.866,1.280;19.736,0.539,0.238;18.585,9.772,0.457;14.011,13.783,0.443;16.169,9.246,2.170;5.186,11.444,0.279;9.516,7.775,0.341;5.260,15.985,1.096;12.921,0.153,0.263;18.593,14.056,0.328;13.818,0.255,0.241;4.449,5.601,0.295;19.260,19.359,0.691;11.079,2.845,1.108;8.774,14.955,0.390;9.486,7.378,0.233;13.107,13.668,1.835;18.054,13.746,1.284;0.595,14.487,0.468;18.056,8.603,0.663;6.004,11.356,1.110;5.177,4.715,0.417;9.437,5.381,0.360;12.824,11.165,0.621;2.561,5.457,0.384;12.088,12.672,0.692;14.481,19.512,0.302;2.850,15.588,0.471;9.569,15.141,0.410;2.988,17.009,0.267;3.726,5.995,1.334;4.581,5.233,0.790;10.794,1.573,1.621;14.212,18.129,0.917;10.160,13.800,0.654;7.575,1.625,1.376;18.213,1.980,0.758;13.582,5.062,0.259;10.030,7.531,0.295;12.307,1.914,0.439;6.812,4.374,0.291;0.662,11.721,0.435;0.559,19.185,1.022;11.704,18.466,0.704;10.468,14.658,0.441;1.842,4.988,0.309;15.200,14.124,0.388;13.854,15.579,1.251;10.330,5.385,1.141;12.096,1.304,1.167;3.011,0.788,0.251;9.211,12.643,0.435;0.985,1.075,0.763;1.023,18.334,0.420;17.989,19.747,0.458;0.731,5.642,0.219;7.218,12.699,1.077;10.713,3.410,1.388;19.536,19.290,0.904;9.851,12.166,0.328;14.110,0.459,0.387;15.479,19.580,0.227;15.977,8.061,1.994;0.886,12.795,0.966;18.504,3.348,0.275;2.885,16.055,0.469;19.419,16.887,0.327;13.525,1.019,0.322;1.237,4.489,0.367;10.642,13.444,0.765;6.187,4.329,0.361;19.483,5.123,0.218;0.703,17.100,0.353;9.608,12.241,0.335;1.861,0.442,0.488;19.590,15.981,0.251;6.308,4.925,0.446;5.615,5.195,0.602;14.338,9.156,1.803;10.008,17.566,1.195;19.087,1.077,1.217;18.149,19.745,0.445;13.755,16.028,1.134;6.771,15.209,0.213;6.388,4.536,0.745;10.252,2.698,1.902;7.842,1.027,0.936;14.070,6.973,0.390;0.717,0.991,0.619;3.149,7.036,0.366;19.301,8.640,0.209;4.018,4.586,0.337;15.936,12.321,1.060"
30,drone_8,19.6914,8.2428,17.0000,17.0000,"8.359,3.278,1.022;14.113,11.649,1.857;10.023,1.876,2.087;12.795,8.718,1.118;16.606,10.866,1.280;19.736,0.539,0.238;18.585,9.772,0.457;14.011,13.783,0.443;16.169,9.246,2.170;5.186,11.444,0.279;9.516,7.775,0.341;5.260,15.985,1.096;12.921,0.153,0.263;18.593,14.056,0.328;13.818,0.255,0.241;4.449,5.601,0.295;19.260,19.359,0.691;11.079,2.845,1.108;8.774,14.955,0.390;9.486,7.378,0.233;13.107,13.668,1.835;18.054,13.746,1.284;0.595,14.487,0.468;18.056,8.603,0.663;6.004,11.356,1.110;5.177,4.715,0.417;9.437,5.381,0.360;12.824,11.165,0.621;2.561,5.457,0.384;12.088,12.672,0.692;14.481,19.512,0.302;2.850,15.588,0.471;9.569,15.141,0.410;2.988,17.009,0.267;3.726,5.995,1.334;4.581,5.233,0.790;10.794,1.573,1.621;14.212,18.129,0.917;10.160,13.800,0.654;7.575,1.625,1.376;18.213,1.980,0.758;13.582,5.062,0.259;10.030,7.531,0.295;12.307,1.914,0.439;6.812,4.374,0.291;0.662,11.721,0.435;0.559,19.185,1.022;11.704,18.466,0.704;10.468,14.658,0.441;1.842,4.988,0.309;15.200,14.124,0.388;13.854,15.579,1.251;10.330,5.385,1.141;12.096,1.304,1.167;3.011,0.788,0.251;9.211,12.643,0.435;0.985,1.075,0.763;1.023,18.334,0.420;17.989,19.747,0.458;0.731,5.642,0.219;7.218,12.699,1.077;10.713,3.410,1.388;19.536,19.290,0.904;9.851,12.166,0.328;14.110,0.459,0.387;15.479,19.580,0.227;15.977,8.061,1.994;0.886,12.795,0.966;18.504,3.348,0.275;2.885,16.055,0.469;19.419,16.887,0.327;13.525,1.019,0.322;1.237,4.489,0.367;10.642,13.444,0.765;6.187,4.329,0.361;19.483,5.123,0.218;0.703,17.100,0.353;9.608,12.241,0.335;1.861,0.442,0.488;19.590,15.981,0.251;6.308,4.925,0.446;5.615,5.195,0.602;14.338,9.156,1.803;10.008,17.566,1.195;19.087,1.077,1.217;18.149,19.745,0.445;13.755,16.028,1.134;6.771,15.209,0.213;6.388,4.536,0.745;10.252,2.698,1.902;7.842,1.027,0.936;14.070,6.973,0.390;0.717,0.991,0.619;3.149,7.036,0.366;19.301,8.640,0.209;4.018,4.586,0.337;15.936,12.321,1.060"
30,drone_9,18.8893,6.8804,17.0000,17.0000,"8.359,3.278,1.022;14.113,11.649,1.857;10.023,1.876,2.087;12.795,8.718,1.118;16.606,10.866,1.280;19.736,0.539,0.238;18.585,9.772,0.457;14.011,13.783,0.443;16.169,9.246,2.170;5.186,11.444,0.279;9.516,7.775,0.341;5.260,15.985,1.096;12.921,0.153,0.263;18.593,14.056,0.328;13.818,0.255,0.241;4.449,5.601,0.295;19.260,19.359,0.691;11.079,2.845,1.108;8.774,14.955,0.390;9.486,7.378,0.233;13.107,13.668,1.835;18.054,13.746,1.284;0.595,14.487,0.468;18.056,8.603,0.663;6.004,11.356,1.110;5.177,4.715,0.417;9.437,5.381,0.360;12.824,11.165,0.621;2.561,5.457,0.384;12.088,12.672,0.692;14.481,19.512,0.302;2.850,15.588,0.471;9.569,15.141,0.410;2.988,17.009,0.267;3.726,5.995,1.334;4.581,5.233,0.790;10.794,1.573,1.621;14.212,18.129,0.917;10.160,13.800,0.654;7.575,1.625,1.376;18.213,1.980,0.758;13.582,5.062,0.259;10.030,7.531,0.295;12.307,1.914,0.439;6.812,4.374,0.291;0.662,11.721,0.435;0.559,19.185,1.022;11.704,18.466,0.704;10.468,14.658,0.441;1.842,4.988,0.309;15.200,14.124,0.388;13.854,15.579,1.251;10.330,5.385,1.141;12.096,1.304,1.167;3.011,0.788,0.251;9.211,12.643,0.435;0.985,1.075,0.763;1.023,18.334,0.420;17.989,19.747,0.458;0.731,5.642,0.219;7.218,12.699,1.077;10.713,3.410,1.388;19.536,19.290,0.904;9.851,12.166,0.328;14.110,0.459,0.387;15.479,19.580,0.227;15.977,8.061,1.994;0.886,12.795,0.966;18.504,3.348,0.275;2.885,16.055,0.469;19.419,16.887,0.327;13.525,1.019,0.322;1.237,4.489,0.367;10.642,13.444,0.765;6.187,4.329,0.361;19.483,5.123,0.218;0.703,17.100,0.353;9.608,12.241,0.335;1.861,0.442,0.488;19.590,15.981,0.251;6.308,4.925,0.446;5.615,5.195,0.602;14.338,9.156,1.803;10.008,17.566,1.195;19.087,1.077,1.217;18.149,19.745,0.445;13.755,16.028,1.134;6.771,15.209,0.213;6.388,4.536,0.745;10.252,2.698,1.902;7.842,1.027,0.936;14.070,6.973,0.390;0.717,0.991,0.619;3.149,7.036,0.366;19.301,8.640,0.209;4.018,4.586,0.337;15.936,12.321,1.060"
31,drone_5,7.4404,8.8024,17.0000,17.0000,"8.359,3.278,1.022;14.113,11.649,1.857;10.023,1.876,2.087;12.795,8.718,1.118;16.606,10.866,1.280;19.736,0.539,0.238;18.585,9.772,0.457;14.011,13.783,0.443;16.169,9.246,2.170;5.186,11.444,0.279;9.516,7.775,0.341;5.260,15.985,1.096;12.921,0.153,0.263;18.593,14.056,0.328;13.818,0.255,0.241;4.449,5.601,0.295;19.260,19.359,0.691;11.079,2.845,1.108;8.774,14.955,0.390;9.486,7.378,0.233;13.107,13.668,1.835;18.054,13.746,1.284;0.595,14.487,0.468;18.056,8.603,0.663;6.004,11.356,1.110;5.177,4.715,0.417;9.437,5.381,0.360;12.824,11.165,0.621;2.561,5.457,0.384;12.088,12.672,0.692;14.481,19.512,0.302;2.850,15.588,0.471;9.569,15.141,0.410;2.988,17.009,0.267;3.726,5.995,1.334;4.581,5.233,0.790;10.794,1.573,1.621;14.212,18.129,0.917;10.160,13.800,0.654;7.575,1.625,1.376;18.213,1.980,0.758;13.582,5.062,0.259;10.030,7.531,0.295;12.307,1.914,0.439;6.812,4.374,0.291;0.662,11.721,0.435;0.559,19.185,1.022;11.704,18.466,0.704;10.468,14.658,0.441;1.842,4.988,0.309;15.200,14.124,0.388;13.854,15.579,1.251;10.330,5.385,1.141;12.096,1.304,1.167;3.011,0.788,0.251;9.211,12.643,0.435;0.985,1.075,0.763;1.023,18.334,0.420;17.989,19.747,0.458;0.731,5.642,0.219;7.218,12.699,1.077;10.713,3.410,1.388;19.536,19.290,0.904;9.851,12.166,0.328;14.110,0.459,0.387;15.479,19.580,0.227;15.977,8.061,1.994;0.886,12.795,0.966;18.504,3.348,0.275;2.885,16.055,0.469;19.419,16.887,0.327;13.525,1.019,0.322;1.237,4.489,0.367;10.642,13.444,0.765;6.187,4.329,0.361;19.483,5.123,0.218;0.703,17.100,0.353;9.608,12.241,0.335;1.861,0.442,0.488;19.590,15.981,0.251;6.308,4.925,0.446;5.615,5.195,0.602;14.338,9.156,1.803;10.008,17.566,1.195;19.087,1.077,1.217;18.149,19.745,0.445;13.755,16.028,1.134;6.771,15.209,0.213;6.388,4.536,0.745;10.252,2.698,1.902;7.842,1.027,0.936;14.070,6.973,0.390;0.717,0.991,0.619;3.149,7.036,0.366;19.301,8.640,0.209;4.018,4.586,0.337;15.936,12.321,1.060"
31,drone_8,19.8215,8.3948,17.0000,17.0000,"8.359,3.278,1.022;14.113,11.649,1.857;10.023,1.876,2.087;12.795,8.718,1.118;16.606,10.866,1.280;19.736,0.539,0.238;18.585,9.772,0.457;14.011,13.783,0.443;16.169,9.246,2.170;5.186,11.444,0.279;9.516,7.775,0.341;5.260,15.985,1.096;12.921,0.153,0.263;18.593,14.056,0.328;13.818,0.255,0.241;4.449,5.601,0.295;19.260,19.359,0.691;11.079,2.845,1.108;8.774,14.955,0.390;9.486,7.378,0.233;13.107,13.668,1.835;18.054,13.746,1.284;0.595,14.487,0.468;18.056,8.603,0.663;6.004,11.356,1.110;5.177,4.715,0.417;9.437,5.381,0.360;12.824,11.165,0.621;2.561,5.457,0.384;12.088,12.672,0.692;14.481,19.512,0.302;2.850,15.588,0.471;9.569,15.141,0.410;2.988,17.009,0.267;3.726,5.995,1.334;4.581,5.233,0.790;10.794,1.573,1.621;14.212,18.129,0.917;10.160,13.800,0.654;7.575,1.625,1.376;18.213,1.980,0.758;13.582,5.062,0.259;10.030,7.531,0.295;12.307,1.914,0.439;6.812,4.374,0.291;0.662,11.721,0.435;0.559,19.185,1.022;11.704,18.466,0.704;10.468,14.658,0.441;1.842,4.988,0.309;15.200,14.124,0.388;13.854,15.579,1.251;10.330,5.385,1.141;12.096,1.304,1.167;3.011,0.788,0.251;9.211,12.643,0.435;0.985,1.075,0.763;1.023,18.334,0.420;17.989,19.747,0.458;0.731,5.642,0.219;7.218,12.699,1.077;10.713,3.410,1.388;19.536,19.290,0.904;9.851,12.166,0.328;14.110,0.459,0.387;15.479,19.580,0.227;15.977,8.061,1.994;0.886,12.795,0.966;18.504,3.348,0.275;2.885,16.055,0.469;19.419,16.887,0.327;13.525,1.019,0.322;1.237,4.489,0.367;10.642,13.444,0.765;6.187,4.329,0.361;19.483,5.123,0.218;0.703,17.100,0.353;9.608,12.241,0.335;1.861,0.442,0.488;19.590,15.981,0.251;6.308,4.925,0.446;5.615,5.195,0.602;14.338,9.156,1.803;10.008,17.566,1.195;19.087,1.077,1.217;18.149,19.745,0.445;13.755,16.028,1.134;6.771,15.209,0.213;6.388,4.536,0.745;10.252,2.698,1.902;7.842,1.027,0.936;14.070,6.973,0.390;0.717,0.991,0.619;3.149,7.036,0.366;19.301,8.640,0.209;4.018,4.586,0.337;15.936,12.321,1.060"
31,drone_9,18.9753,7.0609,17.0000,17.0000,"8.359,3.278,1.022;14.113,11.649,1.857;10.023,1.876,2.087;12.795,8.718,1.118;16.606,10.866,1.280;19.736,0.539,0.238;18.585,9.772,0.457;14.011,13.783,0.443;16.169,9.246,2.170;5.186,11.444,0.279;9.516,7.775,0.341;5.260,15.985,1.096;12.921,0.153,0.263;18.593,14.056,0.328;13.818,0.255,0.241;4.449,5.601,0.295;19.260,19.359,0.691;11.079,2.845,1.108;8.774,14.955,0.390;9.486,7.378,0.233;13.107,13.668,1.835;18.054,13.746,1.284;0.595,14.487,0.468;18.056,8.603,0.663;6.004,11.356,1.110;5.177,4.715,0.417;9.437,5.381,0.360;12.824,11.165,0.621;2.561,5.457,0.384;12.088,12.672,0.692;14.481,19.512,0.302;2.850,15.588,0.471;9.569,15.141,0.410;2.988,17.009,0.267;3.726,5.995,1.334;4.581,5.233,0.790;10.794,1.573,1.621;14.212,18.129,0.917;10.160,13.800,0.654;7.575,1.625,1.376;18.213,1.980,0.758;13.582,5.062,0.259;10.030,7.531,0.295;12.307,1.914,0.439;6.812,4.374,0.291;0.662,11.721,0.435;0.559,19.185,1.022;11.704,18.466,0.704;10.468,14.658,0.441;1.842,4.988,0.309;15.200,14.124,0.388;13.854,15.579,1.251;10.330,5.385,1.141;12.096,1.304,1.167;3.011,0.788,0.251;9.211,12.643,0.435;0.985,1.075,0.763;1.023,18.334,0.420;17.989,19.747,0.458;0.731,5.642,0.219;7.218,12.699,1.077;10.713,3.410,1.388;19.536,19.290,0.904;9.851,12.166,0.328;14.110,0.459,0.387;15.479,19.580,0.227;15.977,8.061,1.994;0.886,12.795,0.966;18.504,3.348,0.275;2.885,16.055,0.469;19.419,16.887,0.327;13.525,1.019,0.322;1.237,4.489,0.367;10.642,13.444,0.765;6.187,4.329,0.361;19.483,5.123,0.218;0.703,17.100,0.353;9.608,12.241,0.335;1.861,0.442,0.488;19.590,15.981,0.251;6.308,4.925,0.446;5.615,5.195,0.602;14.338,9.156,1.803;10.008,17.566,1.195;19.087,1.077,1.217;18.149,19.745,0.445;13.755,16.028,1.134;6.771,15.209,0.213;6.388,4.536,0.745;10.252,2.698,1.902;7.842,1.027,0.936;14.070,6.973,0.390;0.717,0.991,0.619;3.149,7.036,0.366;19.301,8.640,0.209;4.018,4.586,0.337;15.936,12.321,1.060"
32,drone_5,7.6283,8.8709,17.0000,17.0000,"8.359,3.278,1.022;14.113,11.649,1.857;10.023,1.876,2.087;12.795,8.718,1.118;16.606,10.866,1.280;19.736,0.539,0.238;18.585,9.772,0.457;14.011,13.783,0.443;16.169,9.246,2.170;5.186,11.444,0.279;9.516,7.775,0.341;5.260,15.985,1.096;12.921,0.153,0.263;18.593,14.056,0.328;13.818,0.255,0.241;4.449,5.601,0.295;19.260,19.359,0.691;11.079,2.845,1.108;8.774,14.955,0.390;9.486,7.378,0.233;13.107,13.668,1.835;18.054,13.746,1.284;0.595,14.487,0.468;18.056,8.603,0.663;6.004,11.356,1.110;5.177,4.715,0.417;9.437,5.381,0.360;12.824,11.165,0.621;2.561,5.457,0.384;12.088,12.672,0.692;14.481,19.512,0.302;2.850,15.588,0.471;9.569,15.141,0.410;2.988,17.009,0.267;3.726,5.995,1.334;4.581,5.233,0.790;10.794,1.573,1.621;14.212,18.129,0.917;10.160,13.800,0.654;7.575,1.625,1.376;18.213,1.980,0.758;13.582,5.062,0.259;10.030,7.531,0.295;12.307,1.914,0.439;6.812,4.374,0.291;0.662,11.721,0.435;0.559,19.185,1.022;11.704,18.466,0.704;10.468,14.658,0.441;1.842,4.988,0.309;15.200,14.124,0.388;13.854,15.579,1.251;10.330,5.385,1.141;12.096,1.304,1.167;3.011,0.788,0.251;9.211,12.643,0.435;0.985,1.075,0.763;1.023,18.334,0.420;17.989,19.747,0.458;0.731,5.642,0.219;7.218,12.699,1.077;10.713,3.410,1.388;19.536,19.290,0.904;9.851,12.166,0.328;14.110,0.459,0.387;15.479,19.580,0.227;15.977,8.061,1.994;0.886,12.795,0.966;18.504,3.348,0.275;2.885,16.055,0.469;19.419,16.887,0.327;13.525,1.019,0.322;1.237,4.489,0.367;10.642,13.444,0.765;6.187,4.329,0.361;19.483,5.123,0.218;0.703,17.100,0.353;9.608,12.241,0.335;1.861,0.442,0.488;19.590,15.981,0.251;6.308,4.925,0.446;5.615,5.195,0.602;14.338,9.156,1.803;10.008,17.566,1.195;19.087,1.077,1.217;18.149,19.745,0.445;13.755,16.028,1.134;6.771,15.209,0.213;6.388,4.536,0.745;10.252,2.698,1.902;7.842,1.027,0.936;14.070,6.973,0.390;0.717,0.991,0.619;3.149,7.036,0.366;19.301,8.640,0.209;4.018,4.586,0.337;15.936,12.321,1.060"
32,drone_8,19.8966,8.5801,17.0000,17.0000,"8.359,3.278,1.022;14.113,11.649,1.857;10.023,1.876,2.087;12.795,8.718,1.118;16.606,10.866,1.280;19.736,0.539,0.238;18.585,9.772,0.457;14.011,13.783,0.443;16.169,9.246,2.170;5.186,11.444,0.279;9.516,7.775,0.341;5.260,15.985,1.096;12.921,0.153,0.263;18.593,14.056,0.328;13.818,0.255,0.241;4.449,5.601,0.295;19.260,19.359,0.691;11.079,2.845,1.108;8.774,14.955,0.390;9.486,7.378,0.233;13.107,13.668,1.835;18.054,13.746,1.284;0.595,14.487,0.468;18.056,8.603,0.663;6.004,11.356,1.110;5.177,4.715,0.417;9.437,5.381,0.360;12.824,11.165,0.621;2.561,5.457,0.384;12.088,12.672,0.692;14.481,19.512,0.302;2.850,15.588,0.471;9.569,15.141,0.410;2.988,17.009,0.267;3.726,5.995,1.334;4.581,5.233,0.790;10.794,1.573,1.621;14.212,18.129,0.917;10.160,13.800,0.654;7.575,1.625,1.376;18.213,1.980,0.758;13.582,5.062,0.259;10.030,7.531,0.295;12.307,1.914,0.439;6.812,4.374,0.291;0.662,11.721,0.435;0.559,19.185,1.022;11.704,18.466,0.704;10.468,14.658,0.441;1.842,4.988,0.309;15.200,14.124,0.388;13.854,15.579,1.251;10.330,5.385,1.141;12.096,1.304,1.167;3.011,0.788,0.251;9.211,12.643,0.435;0.985,1.075,0.763;1.023,18.334,0.420;17.989,19.747,0.458;0.731,5.642,0.219;7.218,12.699,1.077;10.713,3.410,1.388;19.536,19.290,0.904;9.851,12.166,0.328;14.110,0.459,0.387;15.479,19.580,0.227;15.977,8.061,1.994;0.886,12.795,0.966;18.504,3.348,0.275;2.885,16.055,0.469;19.419,16.887,0.327;13.525,1.019,0.322;1.237,4.489,0.367;10.642,13.444,0.765;6.187,4.329,0.361;19.483,5.123,0.218;0.703,17.100,0.353;9.608,12.241,0.335;1.861,0.442,0.488;19.590,15.981,0.251;6.308,4.925,0.446;5.615,5.195,0.602;14.338,9.156,1.803;10.008,17.566,1.195;19.087,1.077,1.217;18.149,19.745,0.445;13.755,16.028,1.134;6.771,15.209,0.213;6.388,4.536,0.745;10.252,2.698,1.902;7.842,1.027,0.936;14.070,6.973,0.390;0.717,0.991,0.619;3.149,7.036,0.366;19.301,8.640,0.209;4.018,4.586,0.337;15.936,12.321,1.060"
