Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
16,drone_4,4.4198,12.2832,17.0000,17.0000,"15.009,3.429,0.398;0.765,15.288,0.980;8.077,4.298,1.243;18.333,3.380,0.274;9.632,4.656,1.266;19.223,10.315,0.467;16.999,5.270,0.325;13.154,11.787,0.352;8.570,13.023,0.829;9.128,19.180,0.881;17.943,9.371,0.228;9.787,13.158,0.468;19.848,1.037,0.207;8.365,2.653,0.209;18.439,7.868,1.011;5.271,4.448,0.830;10.686,3.390,1.002;2.728,4.182,0.352;15.955,7.617,0.367;13.573,17.353,0.202;5.198,5.003,1.698;18.114,9.722,0.291;13.456,0.602,0.482;5.763,8.020,0.477;5.761,10.057,0.215;18.959,12.568,1.041;11.593,16.283,0.666;13.014,18.681,0.233;4.896,19.252,0.487;14.553,12.247,1.724;5.901,3.839,0.899;19.388,10.203,0.616;9.232,13.676,0.771;15.830,8.131,0.455;14.050,9.892,1.042;8.880,11.897,0.451;12.736,17.607,1.222;5.163,17.525,1.719;4.202,17.381,1.075;4.850,7.608,0.352;9.911,15.030,1.244;7.343,12.064,0.347;18.376,9.727,0.911;5.893,6.297,1.243;17.070,10.927,0.217;11.070,6.190,0.239;15.555,10.341,0.712;11.440,16.785,2.265;5.428,11.726,0.233;11.458,5.229,0.685;0.354,7.712,0.219;3.724,17.240,1.171;7.164,0.434,0.763;4.877,8.910,0.347;7.702,3.883,1.305;17.022,11.682,0.474;3.784,10.740,0.296;5.990,19.090,0.292;15.135,3.135,0.415;6.970,17.376,0.338;9.471,15.344,2.480;8.584,18.163,0.742;6.728,12.868,0.421;6.778,6.941,0.407;5.629,2.084,0.607;19.608,5.153,0.277;4.656,9.905,0.228;5.129,0.922,0.300;19.103,7.562,1.199;6.832,2.487,0.488;8.607,11.704,0.680;4.259,19.599,0.365;12.636,4.794,0.333;8.770,2.305,0.210;12.408,7.372,0.302;13.429,13.873,0.439;15.361,13.644,0.624;4.833,10.934,0.426;6.671,16.157,1.575;12.316,18.003,1.323;8.613,14.920,1.941;7.032,12.015,0.322;10.464,14.397,1.616;11.857,2.398,1.114;3.146,10.028,0.389;9.407,18.429,0.306;11.617,7.723,0.643;8.250,6.312,0.268;16.734,12.598,0.301;8.083,14.226,1.946;16.125,11.719,0.927;10.724,3.808,1.199;7.216,0.681,0.940;17.121,13.851,0.429;17.815,4.345,0.639;17.001,8.497,0.645;14.050,0.220,0.390;13.258,1.420,1.220;6.362,14.422,0.634"
16,drone_6,-100.0000,-100.0000,17.0000,17.0000,"15.009,3.429,0.398;0.765,15.288,0.980;8.077,4.298,1.243;18.333,3.380,0.274;9.632,4.656,1.266;19.223,10.315,0.467;16.999,5.270,0.325;13.154,11.787,0.352;8.570,13.023,0.829;9.128,19.180,0.881;17.943,9.371,0.228;9.787,13.158,0.468;19.848,1.037,0.207;8.365,2.653,0.209;18.439,7.868,1.011;5.271,4.448,0.830;10.686,3.390,1.002;2.728,4.182,0.352;15.955,7.617,0.367;13.573,17.353,0.202;5.198,5.003,1.698;18.114,9.722,0.291;13.456,0.602,0.482;5.763,8.020,0.477;5.761,10.057,0.215;18.959,12.568,1.041;11.593,16.283,0.666;13.014,18.681,0.233;4.896,19.252,0.487;14.553,12.247,1.724;5.901,3.839,0.899;19.388,10.203,0.616;9.232,13.676,0.771;15.830,8.131,0.455;14.050,9.892,1.042;8.880,11.897,0.451;12.736,17.607,1.222;5.163,17.525,1.719;4.202,17.381,1.075;4.850,7.608,0.352;9.911,15.030,1.244;7.343,12.064,0.347;18.376,9.727,0.911;5.893,6.297,1.243;17.070,10.927,0.217;11.070,6.190,0.239;15.555,10.341,0.712;11.440,16.785,2.265;5.428,11.726,0.233;11.458,5.229,0.685;0.354,7.712,0.219;3.724,17.240,1.171;7.164,0.434,0.763;4.877,8.910,0.347;7.702,3.883,1.305;17.022,11.682,0.474;3.784,10.740,0.296;5.990,19.090,0.292;15.135,3.135,0.415;6.970,17.376,0.338;9.471,15.344,2.480;8.584,18.163,0.742;6.728,12.868,0.421;6.778,6.941,0.407;5.629,2.084,0.607;19.608,5.153,0.277;4.656,9.905,0.228;5.129,0.922,0.300;19.103,7.562,1.199;6.832,2.487,0.488;8.607,11.704,0.680;4.259,19.599,0.365;12.636,4.794,0.333;8.770,2.305,0.210;12.408,7.372,0.302;13.429,13.873,0.439;15.361,13.644,0.624;4.833,10.934,0.426;6.671,16.157,1.575;12.316,18.003,1.323;8.613,14.920,1.941;7.032,12.015,0.322;10.464,14.397,1.616;11.857,2.398,1.114;3.146,10.028,0.389;9.407,18.429,0.306;11.617,7.723,0.643;8.250,6.312,0.268;16.734,12.598,0.301;8.083,14.226,1.946;16.125,11.719,0.927;10.724,3.808,1.199;7.216,0.681,0.940;17.121,13.851,0.429;17.815,4.345,0.639;17.001,8.497,0.645;14.050,0.220,0.390;13.258,1.420,1.220;6.362,14.422,0.634"
17,drone_0,10.5868,10.7937,17.0000,17.0000,"15.009,3.429,0.398;0.765,15.288,0.980;8.077,4.298,1.243;18.333,3.380,0.274;9.632,4.656,1.266;19.223,10.315,0.467;16.999,5.270,0.325;13.154,11.787,0.352;8.570,13.023,0.829;9.128,19.180,0.881;17.943,9.371,0.228;9.787,13.158,0.468;19.848,1.037,0.207;8.365,2.653,0.209;18.439,7.868,1.011;5.271,4.448,0.830;10.686,3.390,1.002;2.728,4.182,0.352;15.955,7.617,0.367;13.573,17.353,0.202;5.198,5.003,1.698;18.114,9.722,0.291;13.456,0.602,0.482;5.763,8.020,0.477;5.761,10.057,0.215;18.959,12.568,1.041;11.593,16.283,0.666;13.014,18.681,0.233;4.896,19.252,0.487;14.553,12.247,1.724;5.901,3.839,0.899;19.388,10.203,0.616;9.232,13.676,0.771;15.830,8.131,0.455;14.050,9.892,1.042;8.880,11.897,0.451;12.736,17.607,1.222;5.163,17.525,1.719;4.202,17.381,1.075;4.850,7.608,0.352;9.911,15.030,1.244;7.343,12.064,0.347;18.376,9.727,0.911;5.893,6.297,1.243;17.070,10.927,0.217;11.070,6.190,0.239;15.555,10.341,0.712;11.440,16.785,2.265;5.428,11.726,0.233;11.458,5.229,0.685;0.354,7.712,0.219;3.724,17.240,1.171;7.164,0.434,0.763;4.877,8.910,0.347;7.702,3.883,1.305;17.022,11.682,0.474;3.784,10.740,0.296;5.990,19.090,0.292;15.135,3.135,0.415;6.970,17.376,0.338;9.471,15.344,2.480;8.584,18.163,0.742;6.728,12.868,0.421;6.778,6.941,0.407;5.629,2.084,0.607;19.608,5.153,0.277;4.656,9.905,0.228;5.129,0.922,0.300;19.103,7.562,1.199;6.832,2.487,0.488;8.607,11.704,0.680;4.259,19.599,0.365;12.636,4.794,0.333;8.770,2.305,0.210;12.408,7.372,0.302;13.429,13.873,0.439;15.361,13.644,0.624;4.833,10.934,0.426;6.671,16.157,1.575;12.316,18.003,1.323;8.613,14.920,1.941;7.032,12.015,0.322;10.464,14.397,1.616;11.857,2.398,1.114;3.146,10.028,0.389;9.407,18.429,0.306;11.617,7.723,0.643;8.250,6.312,0.268;16.734,12.598,0.301;8.083,14.226,1.946;16.125,11.719,0.927;10.724,3.808,1.199;7.216,0.681,0.940;17.121,13.851,0.429;17.815,4.345,0.639;17.001,8.497,0.645;14.050,0.220,0.390;13.258,1.420,1.220;6.362,14.422,0.634"
17,drone_2,12.3677,10.9498,17.0000,17.0000,"15.009,3.429,0.398;0.765,15.288,0.980;8.077,4.298,1.243;18.333,3.380,0.274;9.632,4.656,1.266;19.223,10.315,0.467;16.999,5.270,0.325;13.154,11.787,0.352;8.570,13.023,0.829;9.128,19.180,0.881;17.943,9.371,0.228;9.787,13.158,0.468;19.848,1.037,0.207;8.365,2.653,0.209;18.439,7.868,1.011;5.271,4.448,0.830;10.686,3.390,1.002;2.728,4.182,0.352;15.955,7.617,0.367;13.573,17.353,0.202;5.198,5.003,1.698;18.114,9.722,0.291;13.456,0.602,0.482;5.763,8.020,0.477;5.761,10.057,0.215;18.959,12.568,1.041;11.593,16.283,0.666;13.014,18.681,0.233;4.896,19.252,0.487;14.553,12.247,1.724;5.901,3.839,0.899;19.388,10.203,0.616;9.232,13.676,0.771;15.830,8.131,0.455;14.050,9.892,1.042;8.880,11.897,0.451;12.736,17.607,1.222;5.163,17.525,1.719;4.202,17.381,1.075;4.850,7.608,0.352;9.911,15.030,1.244;7.343,12.064,0.347;18.376,9.727,0.911;5.893,6.297,1.243;17.070,10.927,0.217;11.070,6.190,0.239;15.555,10.341,0.712;11.440,16.785,2.265;5.428,11.726,0.233;11.458,5.229,0.685;0.354,7.712,0.219;3.724,17.240,1.171;7.164,0.434,0.763;4.877,8.910,0.347;7.702,3.883,1.305;17.022,11.682,0.474;3.784,10.740,0.296;5.990,19.090,0.292;15.135,3.135,0.415;6.970,17.376,0.338;9.471,15.344,2.480;8.584,18.163,0.742;6.728,12.868,0.421;6.778,6.941,0.407;5.629,2.084,0.607;19.608,5.153,0.277;4.656,9.905,0.228;5.129,0.922,0.300;19.103,7.562,1.199;6.832,2.487,0.488;8.607,11.704,0.680;4.259,19.599,0.365;12.636,4.794,0.333;8.770,2.305,0.210;12.408,7.372,0.302;13.429,13.873,0.439;15.361,13.644,0.624;4.833,10.934,0.426;6.671,16.157,1.575;12.316,18.003,1.323;8.613,14.920,1.941;7.032,12.015,0.322;10.464,14.397,1.616;11.857,2.398,1.114;3.146,10.028,0.389;9.407,18.429,0.306;11.617,7.723,0.643;8.250,6.312,0.268;16.734,12.598,0.301;8.083,14.226,1.946;16.125,11.719,0.927;10.724,3.808,1.199;7.216,0.681,0.940;17.121,13.851,0.429;17.815,4.345,0.639;17.001,8.497,0.645;14.050,0.220,0.390;13.258,1.420,1.220;6.362,14.422,0.634"
17,drone_4,4.5834,12.3982,17.0000,17.0000,"15.009,3.429,0.398;0.765,15.288,0.980;8.077,4.298,1.243;18.333,3.380,0.274;9.632,4.656,1.266;19.223,10.315,0.467;16.999,5.270,0.325;13.154,11.787,0.352;8.570,13.023,0.829;9.128,19.180,0.881;17.943,9.371,0.228;9.787,13.158,0.468;19.848,1.037,0.207;8.365,2.653,0.209;18.439,7.868,1.011;5.271,4.448,0.830;10.686,3.390,1.002;2.728,4.182,0.352;15.955,7.617,0.367;13.573,17.353,0.202;5.198,5.003,1.698;18.114,9.722,0.291;13.456,0.602,0.482;5.763,8.020,0.477;5.761,10.057,0.215;18.959,12.568,1.041;11.593,16.283,0.666;13.014,18.681,0.233;4.896,19.252,0.487;14.553,12.247,1.724;5.901,3.839,0.899;19.388,10.203,0.616;9.232,13.676,0.771;15.830,8.131,0.455;14.050,9.892,1.042;8.880,11.897,0.451;12.736,17.607,1.222;5.163,17.525,1.719;4.202,17.381,1.075;4.850,7.608,0.352;9.911,15.030,1.244;7.343,12.064,0.347;18.376,9.727,0.911;5.893,6.297,1.243;17.070,10.927,0.217;11.070,6.190,0.239;15.555,10.341,0.712;11.440,16.785,2.265;5.428,11.726,0.233;11.458,5.229,0.685;0.354,7.712,0.219;3.724,17.240,1.171;7.164,0.434,0.763;4.877,8.910,0.347;7.702,3.883,1.305;17.022,11.682,0.474;3.784,10.740,0.296;5.990,19.090,0.292;15.135,3.135,0.415;6.970,17.376,0.338;9.471,15.344,2.480;8.584,18.163,0.742;6.728,12.868,0.421;6.778,6.941,0.407;5.629,2.084,0.607;19.608,5.153,0.277;4.656,9.905,0.228;5.129,0.922,0.300;19.103,7.562,1.199;6.832,2.487,0.488;8.607,11.704,0.680;4.259,19.599,0.365;12.636,4.794,0.333;8.770,2.305,0.210;12.408,7.372,0.302;13.429,13.873,0.439;15.361,13.644,0.624;4.833,10.934,0.426;6.671,16.157,1.575;12.316,18.003,1.323;8.613,14.920,1.941;7.032,12.015,0.322;10.464,14.397,1.616;11.857,2.398,1.114;3.146,10.028,0.389;9.407,18.429,0.306;11.617,7.723,0.643;8.250,6.312,0.268;16.734,12.598,0.301;8.083,14.226,1.946;16.125,11.719,0.927;10.724,3.808,1.199;7.216,0.681,0.940;17.121,13.851,0.429;17.815,4.345,0.639;17.001,8.497,0.645;14.050,0.220,0.390;13.258,1.420,1.220;6.362,14.422,0.634"
18,drone_0,10.7352,10.9278,17.0000,17.0000,"15.009,3.429,0.398;0.765,15.288,0.980;8.077,4.298,1.243;18.333,3.380,0.274;9.632,4.656,1.266;19.223,10.315,0.467;16.999,5.270,0.325;13.154,11.787,0.352;8.570,13.023,0.829;9.128,19.180,0.881;17.943,9.371,0.228;9.787,13.158,0.468;19.848,1.037,0.207;8.365,2.653,0.209;18.439,7.868,1.011;5.271,4.448,0.830;10.686,3.390,1.002;2.728,4.182,0.352;15.955,7.617,0.367;13.573,17.353,0.202;5.198,5.003,1.698;18.114,9.722,0.291;13.456,0.602,0.482;5.763,8.020,0.477;5.761,10.057,0.215;18.959,12.568,1.041;11.593,16.283,0.666;13.014,18.681,0.233;4.896,19.252,0.487;14.553,12.247,1.724;5.901,3.839,0.899;19.388,10.203,0.616;9.232,13.676,0.771;15.830,8.131,0.455;14.050,9.892,1.042;8.880,11.897,0.451;12.736,17.607,1.222;5.163,17.525,1.719;4.202,17.381,1.075;4.850,7.608,0.352;9.911,15.030,1.244;7.343,12.064,0.347;18.376,9.727,0.911;5.893,6.297,1.243;17.070,10.927,0.217;11.070,6.190,0.239;15.555,10.341,0.712;11.440,16.785,2.265;5.428,11.726,0.233;11.458,5.229,0.685;0.354,7.712,0.219;3.724,17.240,1.171;7.164,0.434,0.763;4.877,8.910,0.347;7.702,3.883,1.305;17.022,11.682,0.474;3.784,10.740,0.296;5.990,19.090,0.292;15.135,3.135,0.415;6.970,17.376,0.338;9.471,15.344,2.480;8.584,18.163,0.742;6.728,12.868,0.421;6.778,6.941,0.407;5.629,2.084,0.607;19.608,5.153,0.277;4.656,9.905,0.228;5.129,0.922,0.300;19.103,7.562,1.199;6.832,2.487,0.488;8.607,11.704,0.680;4.259,19.599,0.365;12.636,4.794,0.333;8.770,2.305,0.210;12.408,7.372,0.302;13.429,13.873,0.439;15.361,13.644,0.624;4.833,10.934,0.426;6.671,16.157,1.575;12.316,18.003,1.323;8.613,14.920,1.941;7.032,12.015,0.322;10.464,14.397,1.616;11.857,2.398,1.114;3.146,10.028,0.389;9.407,18.429,0.306;11.617,7.723,0.643;8.250,6.312,0.268;16.734,12.598,0.301;8.083,14.226,1.946;16.125,11.719,0.927;10.724,3.808,1.199;7.216,0.681,0.940;17.121,13.851,0.429;17.815,4.345,0.639;17.001,8.497,0.645;14.050,0.220,0.390;13.258,1.420,1.220;6.362,14.422,0.634"
18,drone_2,12.4925,11.1061,17.0000,17.0000,"15.009,3.429,0.398;0.765,15.288,0.980;8.077,4.298,1.243;18.333,3.380,0.274;9.632,4.656,1.266;19.223,10.315,0.467;16.999,5.270,0.325;13.154,11.787,0.352;8.570,13.023,0.829;9.128,19.180,0.881;17.943,9.371,0.228;9.787,13.158,0.468;19.848,1.037,0.207;8.365,2.653,0.209;18.439,7.868,1.011;5.271,4.448,0.830;10.686,3.390,1.002;2.728,4.182,0.352;15.955,7.617,0.367;13.573,17.353,0.202;5.198,5.003,1.698;18.114,9.722,0.291;13.456,0.602,0.482;5.763,8.020,0.477;5.761,10.057,0.215;18.959,12.568,1.041;11.593,16.283,0.666;13.014,18.681,0.233;4.896,19.252,0.487;14.553,12.247,1.724;5.901,3.839,0.899;19.388,10.203,0.616;9.232,13.676,0.771;15.830,8.131,0.455;14.050,9.892,1.042;8.880,11.897,0.451;12.736,17.607,1.222;5.163,17.525,1.719;4.202,17.381,1.075;4.850,7.608,0.352;9.911,15.030,1.244;7.343,12.064,0.347;18.376,9.727,0.911;5.893,6.297,1.243;17.070,10.927,0.217;11.070,6.190,0.239;15.555,10.341,0.712;11.440,16.785,2.265;5.428,11.726,0.233;11.458,5.229,0.685;0.354,7.712,0.219;3.724,17.240,1.171;7.164,0.434,0.763;4.877,8.910,0.347;7.702,3.883,1.305;17.022,11.682,0.474;3.784,10.740,0.296;5.990,19.090,0.292;15.135,3.135,0.415;6.970,17.376,0.338;9.471,15.344,2.480;8.584,18.163,0.742;6.728,12.868,0.421;6.778,6.941,0.407;5.629,2.084,0.607;19.608,5.153,0.277;4.656,9.905,0.228;5.129,0.922,0.300;19.103,7.562,1.199;6.832,2.487,0.488;8.607,11.704,0.680;4.259,19.599,0.365;12.636,4.794,0.333;8.770,2.305,0.210;12.408,7.372,0.302;13.429,13.873,0.439;15.361,13.644,0.624;4.833,10.934,0.426;6.671,16.157,1.575;12.316,18.003,1.323;8.613,14.920,1.941;7.032,12.015,0.322;10.464,14.397,1.616;11.857,2.398,1.114;3.146,10.028,0.389;9.407,18.429,0.306;11.617,7.723,0.643;8.250,6.312,0.268;16.734,12.598,0.301;8.083,14.226,1.946;16.125,11.719,0.927;10.724,3.808,1.199;7.216,0.681,0.940;17.121,13.851,0.429;17.815,4.345,0.639;17.001,8.497,0.645;14.050,0.220,0.390;13.258,1.420,1.220;6.362,14.422,0.634"
18,drone_4,4.7470,12.5133,17.0000,17.0000,"15.009,3.429,0.398;0.765,15.288,0.980;8.077,4.298,1.243;18.333,3.380,0.274;9.632,4.656,1.266;19.223,10.315,0.467;16.999,5.270,0.325;13.154,11.787,0.352;8.570,13.023,0.829;9.128,19.180,0.881;17.943,9.371,0.228;9.787,13.158,0.468;19.848,1.037,0.207;8.365,2.653,0.209;18.439,7.868,1.011;5.271,4.448,0.830;10.686,3.390,1.002;2.728,4.182,0.352;15.955,7.617,0.367;13.573,17.353,0.202;5.198,5.003,1.698;18.114,9.722,0.291;13.456,0.602,0.482;5.763,8.020,0.477;5.761,10.057,0.215;18.959,12.568,1.041;11.593,16.283,0.666;13.014,18.681,0.233;4.896,19.252,0.487;14.553,12.247,1.724;5.901,3.839,0.899;19.388,10.203,0.616;9.232,13.676,0.771;15.830,8.131,0.455;14.050,9.892,1.042;8.880,11.897,0.451;12.736,17.607,1.222;5.163,17.525,1.719;4.202,17.381,1.075;4.850,7.608,0.352;9.911,15.030,1.244;7.343,12.064,0.347;18.376,9.727,0.911;5.893,6.297,1.243;17.070,10.927,0.217;11.070,6.190,0.239;15.555,10.341,0.712;11.440,16.785,2.265;5.428,11.726,0.233;11.458,5.229,0.685;0.354,7.712,0.219;3.724,17.240,1.171;7.164,0.434,0.763;4.877,8.910,0.347;7.702,3.883,1.305;17.022,11.682,0.474;3.784,10.740,0.296;5.990,19.090,0.292;15.135,3.135,0.415;6.970,17.376,0.338;9.471,15.344,2.480;8.584,18.163,0.742;6.728,12.868,0.421;6.778,6.941,0.407;5.629,2.084,0.607;19.608,5.153,0.277;4.656,9.905,0.228;5.129,0.922,0.300;19.103,7.562,1.199;6.832,2.487,0.488;8.607,11.704,0.680;4.259,19.599,0.365;12.636,4.794,0.333;8.770,2.305,0.210;12.408,7.372,0.302;13.429,13.873,0.439;15.361,13.644,0.624;4.833,10.934,0.426;6.671,16.157,1.575;12.316,18.003,1.323;8.613,14.920,1.941;7.032,12.015,0.322;10.464,14.397,1.616;11.857,2.398,1.114;3.146,10.028,0.389;9.407,18.429,0.306;11.617,7.723,0.643;8.250,6.312,0.268;16.734,12.598,0.301;8.083,14.226,1.946;16.125,11.719,0.927;10.724,3.808,1.199;7.216,0.681,0.940;17.121,13.851,0.429;17.815,4.345,0.639;17.001,8.497,0.645;14.050,0.220,0.390;13.258,1.420,1.220;6.362,14.422,0.634"
19,drone_0,10.8808,11.0649,17.0000,17.0000,"15.009,3.429,0.398;0.765,15.288,0.980;8.077,4.298,1.243;18.333,3.380,0.274;9.632,4.656,1.266;19.223,10.315,0.467;16.999,5.270,0.325;13.154,11.787,0.352;8.570,13.023,0.829;9.128,19.180,0.881;17.943,9.371,0.228;9.787,13.158,0.468;19.848,1.037,0.207;8.365,2.653,0.209;18.439,7.868,1.011;5.271,4.448,0.830;10.686,3.390,1.002;2.728,4.182,0.352;15.955,7.617,0.367;13.573,17.353,0.202;5.198,5.003,1.698;18.114,9.722,0.291;13.456,0.602,0.482;5.763,8.020,0.477;5.761,10.057,0.215;18.959,12.568,1.041;11.593,16.283,0.666;13.014,18.681,0.233;4.896,19.252,0.487;14.553,12.247,1.724;5.901,3.839,0.899;19.388,10.203,0.616;9.232,13.676,0.771;15.830,8.131,0.455;14.050,9.892,1.042;8.880,11.897,0.451;12.736,17.607,1.222;5.163,17.525,1.719;4.202,17.381,1.075;4.850,7.608,0.352;9.911,15.030,1.244;7.343,12.064,0.347;18.376,9.727,0.911;5.893,6.297,1.243;17.070,10.927,0.217;11.070,6.190,0.239;15.555,10.341,0.712;11.440,16.785,2.265;5.428,11.726,0.233;11.458,5.229,0.685;0.354,7.712,0.219;3.724,17.240,1.171;7.164,0.434,0.763;4.877,8.910,0.347;7.702,3.883,1.305;17.022,11.682,0.474;3.784,10.740,0.296;5.990,19.090,0.292;15.135,3.135,0.415;6.970,17.376,0.338;9.471,15.344,2.480;8.584,18.163,0.742;6.728,12.868,0.421;6.778,6.941,0.407;5.629,2.084,0.607;19.608,5.153,0.277;4.656,9.905,0.228;5.129,0.922,0.300;19.103,7.562,1.199;6.832,2.487,0.488;8.607,11.704,0.680;4.259,19.599,0.365;12.636,4.794,0.333;8.770,2.305,0.210;12.408,7.372,0.302;13.429,13.873,0.439;15.361,13.644,0.624;4.833,10.934,0.426;6.671,16.157,1.575;12.316,18.003,1.323;8.613,14.920,1.941;7.032,12.015,0.322;10.464,14.397,1.616;11.857,2.398,1.114;3.146,10.028,0.389;9.407,18.429,0.306;11.617,7.723,0.643;8.250,6.312,0.268;16.734,12.598,0.301;8.083,14.226,1.946;16.125,11.719,0.927;10.724,3.808,1.199;7.216,0.681,0.940;17.121,13.851,0.429;17.815,4.345,0.639;17.001,8.497,0.645;14.050,0.220,0.390;13.258,1.420,1.220;6.362,14.422,0.634"
19,drone_2,12.5985,11.2757,17.0000,17.0000,"15.009,3.429,0.398;0.765,15.288,0.980;8.077,4.298,1.243;18.333,3.380,0.274;9.632,4.656,1.266;19.223,10.315,0.467;16.999,5.270,0.325;13.154,11.787,0.352;8.570,13.023,0.829;9.128,19.180,0.881;17.943,9.371,0.228;9.787,13.158,0.468;19.848,1.037,0.207;8.365,2.653,0.209;18.439,7.868,1.011;5.271,4.448,0.830;10.686,3.390,1.002;2.728,4.182,0.352;15.955,7.617,0.367;13.573,17.353,0.202;5.198,5.003,1.698;18.114,9.722,0.291;13.456,0.602,0.482;5.763,8.020,0.477;5.761,10.057,0.215;18.959,12.568,1.041;11.593,16.283,0.666;13.014,18.681,0.233;4.896,19.252,0.487;14.553,12.247,1.724;5.901,3.839,0.899;19.388,10.203,0.616;9.232,13.676,0.771;15.830,8.131,0.455;14.050,9.892,1.042;8.880,11.897,0.451;12.736,17.607,1.222;5.163,17.525,1.719;4.202,17.381,1.075;4.850,7.608,0.352;9.911,15.030,1.244;7.343,12.064,0.347;18.376,9.727,0.911;5.893,6.297,1.243;17.070,10.927,0.217;11.070,6.190,0.239;15.555,10.341,0.712;11.440,16.785,2.265;5.428,11.726,0.233;11.458,5.229,0.685;0.354,7.712,0.219;3.724,17.240,1.171;7.164,0.434,0.763;4.877,8.910,0.347;7.702,3.883,1.305;17.022,11.682,0.474;3.784,10.740,0.296;5.990,19.090,0.292;15.135,3.135,0.415;6.970,17.376,0.338;9.471,15.344,2.480;8.584,18.163,0.742;6.728,12.868,0.421;6.778,6.941,0.407;5.629,2.084,0.607;19.608,5.153,0.277;4.656,9.905,0.228;5.129,0.922,0.300;19.103,7.562,1.199;6.832,2.487,0.488;8.607,11.704,0.680;4.259,19.599,0.365;12.636,4.794,0.333;8.770,2.305,0.210;12.408,7.372,0.302;13.429,13.873,0.439;15.361,13.644,0.624;4.833,10.934,0.426;6.671,16.157,1.575;12.316,18.003,1.323;8.613,14.920,1.941;7.032,12.015,0.322;10.464,14.397,1.616;11.857,2.398,1.114;3.146,10.028,0.389;9.407,18.429,0.306;11.617,7.723,0.643;8.250,6.312,0.268;16.734,12.598,0.301;8.083,14.226,1.946;16.125,11.719,0.927;10.724,3.808,1.199;7.216,0.681,0.940;17.121,13.851,0.429;17.815,4.345,0.639;17.001,8.497,0.645;14.050,0.220,0.390;13.258,1.420,1.220;6.362,14.422,0.634"
19,drone_4,4.9080,12.6319,17.0000,17.0000,"15.009,3.429,0.398;0.765,15.288,0.980;8.077,4.298,1.243;18.333,3.380,0.274;9.632,4.656,1.266;19.223,10.315,0.467;16.999,5.270,0.325;13.154,11.787,0.352;8.570,13.023,0.829;9.128,19.180,0.881;17.943,9.371,0.228;9.787,13.158,0.468;19.848,1.037,0.207;8.365,2.653,0.209;18.439,7.868,1.011;5.271,4.448,0.830;10.686,3.390,1.002;2.728,4.182,0.352;15.955,7.617,0.367;13.573,17.353,0.202;5.198,5.003,1.698;18.114,9.722,0.291;13.456,0.602,0.482;5.763,8.020,0.477;5.761,10.057,0.215;18.959,12.568,1.041;11.593,16.283,0.666;13.014,18.681,0.233;4.896,19.252,0.487;14.553,12.247,1.724;5.901,3.839,0.899;19.388,10.203,0.616;9.232,13.676,0.771;15.830,8.131,0.455;14.050,9.892,1.042;8.880,11.897,0.451;12.736,17.607,1.222;5.163,17.525,1.719;4.202,17.381,1.075;4.850,7.608,0.352;9.911,15.030,1.244;7.343,12.064,0.347;18.376,9.727,0.911;5.893,6.297,1.243;17.070,10.927,0.217;11.070,6.190,0.239;15.555,10.341,0.712;11.440,16.785,2.265;5.428,11.726,0.233;11.458,5.229,0.685;0.354,7.712,0.219;3.724,17.240,1.171;7.164,0.434,0.763;4.877,8.910,0.347;7.702,3.883,1.305;17.022,11.682,0.474;3.784,10.740,0.296;5.990,19.090,0.292;15.135,3.135,0.415;6.970,17.376,0.338;9.471,15.344,2.480;8.584,18.163,0.742;6.728,12.868,0.421;6.778,6.941,0.407;5.629,2.084,0.607;19.608,5.153,0.277;4.656,9.905,0.228;5.129,0.922,0.300;19.103,7.562,1.199;6.832,2.487,0.488;8.607,11.704,0.680;4.259,19.599,0.365;12.636,4.794,0.333;8.770,2.305,0.210;12.408,7.372,0.302;13.429,13.873,0.439;15.361,13.644,0.624;4.833,10.934,0.426;6.671,16.157,1.575;12.316,18.003,1.323;8.613,14.920,1.941;7.032,12.015,0.322;10.464,14.397,1.616;11.857,2.398,1.114;3.146,10.028,0.389;9.407,18.429,0.306;11.617,7.723,0.643;8.250,6.312,0.268;16.734,12.598,0.301;8.083,14.226,1.946;16.125,11.719,0.927;10.724,3.808,1.199;7.216,0.681,0.940;17.121,13.851,0.429;17.815,4.345,0.639;17.001,8.497,0.645;14.050,0.220,0.390;13.258,1.420,1.220;6.362,14.422,0.634"
