Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
44,drone_6,10.9691,8.7662,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
44,drone_9,8.4115,7.2405,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
45,drone_1,9.5015,11.4644,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
45,drone_6,10.9952,8.9645,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
45,drone_9,8.5688,7.3640,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
46,drone_1,9.6477,11.6009,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
46,drone_6,11.0265,9.1621,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
46,drone_9,8.7221,7.4925,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
47,drone_1,9.7875,11.7439,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
47,drone_6,11.0851,9.3533,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
47,drone_9,8.8730,7.6237,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
48,drone_1,9.9130,11.8996,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
48,drone_6,11.1840,9.5271,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
48,drone_9,9.0232,7.7558,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
49,drone_1,10.0367,12.0568,17.0000,17.0000,"0.465,5.618,0.415;16.790,11.448,0.657;5.143,16.486,0.345;10.914,11.819,0.273;11.066,10.214,0.215;5.971,17.102,0.330;15.201,6.284,1.293;19.643,15.621,0.493;10.576,1.986,0.661;6.676,2.084,1.070;15.748,19.246,0.369;9.867,17.262,1.177;5.003,19.090,0.307;17.615,7.234,0.220;0.415,11.432,0.707;5.738,1.065,0.738;15.056,12.048,0.361;13.826,19.719,0.362;17.977,7.557,1.784;14.254,4.025,1.316;9.108,19.284,1.300;6.777,14.715,0.207;3.376,17.155,0.454;18.982,14.843,0.406;14.601,13.003,1.209;13.004,19.255,0.305;5.339,10.213,0.903;7.217,9.775,0.481;19.230,6.880,0.856;2.096,15.019,0.448;16.318,7.360,0.295;17.023,9.243,1.119;4.529,17.166,0.667;4.771,16.172,0.486;18.988,4.308,1.033;18.293,18.987,0.367;12.799,1.609,2.242;14.571,4.527,2.303;15.385,4.401,2.395;10.568,17.975,0.402;12.256,2.787,1.580;13.180,15.683,0.302;18.917,13.460,0.851;17.566,11.815,0.400;14.534,9.611,1.707;19.137,6.725,1.154;3.948,19.618,0.453;10.880,15.364,0.825;16.756,5.274,0.966;12.900,12.943,1.042;19.576,12.882,0.238;2.456,5.572,0.493;7.476,15.210,0.748;14.811,19.267,0.366;12.762,8.665,1.139;1.664,13.730,0.412;8.265,2.886,0.276;12.541,14.605,1.004;11.804,18.456,0.812;2.500,11.988,0.241;3.373,14.231,0.348;5.303,16.916,1.355;19.653,8.268,0.450;10.837,18.664,0.245;9.730,0.359,0.476;3.035,15.928,0.880;14.951,13.911,0.398;10.258,19.701,0.382;19.636,14.870,0.247;2.552,14.210,1.114;18.307,3.277,2.396;19.096,13.322,1.110;16.837,2.723,1.189;15.189,7.614,0.324;2.339,15.433,2.258"
